op_id,h1,h2,h3,h4,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
5965,self_attn,q_proj,,,_unsafe_view,"[[B, n_h_kda*d_head_kda]]",,,"[[B, 1, n_h_kda*d_head_kda]]",[5964],16,self_attn,q_proj,2,model.layers.16.self_attn.q_proj,aten._unsafe_view.default,[],decode,True
5966,self_attn,q_conv1d,,,transpose,"[[B, 1, n_h_kda*d_head_kda]]",,,"[[B, n_h_kda*d_head_kda, 1]]",[5965],16,self_attn,q_conv1d,2,model.layers.16.self_attn.q_conv1d,aten.transpose.int,[],decode,True
5968,self_attn,q_conv1d,,,concat,"[[B, n_h_kda*d_head_kda, 3], [B, n_h_kda*d_head_kda, 1]]",,,"[[B, n_h_kda*d_head_kda, d_conv]]",[5966],16,self_attn,q_conv1d,2,model.layers.16.self_attn.q_conv1d,aten.cat.default,[],decode,False
5969,self_attn,q_conv1d,,,conv1d,"[[B, n_h_kda*d_head_kda, d_conv], [n_h_kda*d_head_kda, 1, d_conv]]","[n_h_kda*d_head_kda, 1, d_conv]",1,"[[B, n_h_kda*d_head_kda, 1]]",[5968],16,self_attn,q_conv1d,2,model.layers.16.self_attn.q_conv1d,aten.convolution.default,[model.layers.16.self_attn.q_conv1d.conv.weight],decode,False
5972,self_attn,q_conv1d,,,slice,"[[B, n_h_kda*d_head_kda, 1]]",,,"[[B, n_h_kda*d_head_kda, 1]]",[5969],16,self_attn,q_conv1d,2,model.layers.16.self_attn.q_conv1d,aten.slice.Tensor,[],decode,True
5974,self_attn,q_conv1d,,,transpose,"[[B, n_h_kda*d_head_kda, 1]]",,,"[[B, 1, n_h_kda*d_head_kda]]",[5972],16,self_attn,q_conv1d,2,model.layers.16.self_attn.q_conv1d,aten.transpose.int,[],decode,True
5976,self_attn,q_conv1d,,,silu,"[[B, 1, n_h_kda*d_head_kda]]",,,"[[B, 1, n_h_kda*d_head_kda]]",[5974],16,self_attn,q_conv1d,2,model.layers.16.self_attn.q_conv1d,aten.silu.default,[],decode,False
5979,self_attn,q_conv1d,,,slice,"[[B, n_h_kda*d_head_kda, d_conv]]",,,"[[B, n_h_kda*d_head_kda, 3]]",[5968],16,self_attn,q_conv1d,2,model.layers.16.self_attn.q_conv1d,aten.slice.Tensor,[],decode,True
5981,self_attn,k_proj,,,t,"[[n_h_kda*d_head_kda, d_model]]","[n_h_kda*d_head_kda, d_model]",0,"[[d_model, n_h_kda*d_head_kda]]",[],16,self_attn,k_proj,2,model.layers.16.self_attn.k_proj,aten.t.default,[model.layers.16.self_attn.k_proj.weight],decode,True
5983,self_attn,k_proj,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[5959],16,self_attn,k_proj,2,model.layers.16.self_attn.k_proj,aten.view.default,[],decode,True
5985,self_attn,k_proj,,,matmul,"[[B, d_model], [d_model, n_h_kda*d_head_kda]]","[n_h_kda*d_head_kda, d_model]",1,"[[B, n_h_kda*d_head_kda]]","[5981, 5983]",16,self_attn,k_proj,2,model.layers.16.self_attn.k_proj,aten.mm.default,[model.layers.16.self_attn.k_proj.weight],decode,False
5986,self_attn,k_proj,,,_unsafe_view,"[[B, n_h_kda*d_head_kda]]",,,"[[B, 1, n_h_kda*d_head_kda]]",[5985],16,self_attn,k_proj,2,model.layers.16.self_attn.k_proj,aten._unsafe_view.default,[],decode,True
5987,self_attn,k_conv1d,,,transpose,"[[B, 1, n_h_kda*d_head_kda]]",,,"[[B, n_h_kda*d_head_kda, 1]]",[5986],16,self_attn,k_conv1d,2,model.layers.16.self_attn.k_conv1d,aten.transpose.int,[],decode,True
5989,self_attn,k_conv1d,,,concat,"[[B, n_h_kda*d_head_kda, 3], [B, n_h_kda*d_head_kda, 1]]",,,"[[B, n_h_kda*d_head_kda, d_conv]]",[5987],16,self_attn,k_conv1d,2,model.layers.16.self_attn.k_conv1d,aten.cat.default,[],decode,False
5990,self_attn,k_conv1d,,,conv1d,"[[B, n_h_kda*d_head_kda, d_conv], [n_h_kda*d_head_kda, 1, d_conv]]","[n_h_kda*d_head_kda, 1, d_conv]",1,"[[B, n_h_kda*d_head_kda, 1]]",[5989],16,self_attn,k_conv1d,2,model.layers.16.self_attn.k_conv1d,aten.convolution.default,[model.layers.16.self_attn.k_conv1d.conv.weight],decode,False
5993,self_attn,k_conv1d,,,slice,"[[B, n_h_kda*d_head_kda, 1]]",,,"[[B, n_h_kda*d_head_kda, 1]]",[5990],16,self_attn,k_conv1d,2,model.layers.16.self_attn.k_conv1d,aten.slice.Tensor,[],decode,True
5995,self_attn,k_conv1d,,,transpose,"[[B, n_h_kda*d_head_kda, 1]]",,,"[[B, 1, n_h_kda*d_head_kda]]",[5993],16,self_attn,k_conv1d,2,model.layers.16.self_attn.k_conv1d,aten.transpose.int,[],decode,True
5997,self_attn,k_conv1d,,,silu,"[[B, 1, n_h_kda*d_head_kda]]",,,"[[B, 1, n_h_kda*d_head_kda]]",[5995],16,self_attn,k_conv1d,2,model.layers.16.self_attn.k_conv1d,aten.silu.default,[],decode,False
6000,self_attn,k_conv1d,,,slice,"[[B, n_h_kda*d_head_kda, d_conv]]",,,"[[B, n_h_kda*d_head_kda, 3]]",[5989],16,self_attn,k_conv1d,2,model.layers.16.self_attn.k_conv1d,aten.slice.Tensor,[],decode,True
6002,self_attn,v_proj,,,t,"[[n_h_kda*d_head_kda, d_model]]","[n_h_kda*d_head_kda, d_model]",0,"[[d_model, n_h_kda*d_head_kda]]",[],16,self_attn,v_proj,2,model.layers.16.self_attn.v_proj,aten.t.default,[model.layers.16.self_attn.v_proj.weight],decode,True
6004,self_attn,v_proj,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[5959],16,self_attn,v_proj,2,model.layers.16.self_attn.v_proj,aten.view.default,[],decode,True
6006,self_attn,v_proj,,,matmul,"[[B, d_model], [d_model, n_h_kda*d_head_kda]]","[n_h_kda*d_head_kda, d_model]",1,"[[B, n_h_kda*d_head_kda]]","[6002, 6004]",16,self_attn,v_proj,2,model.layers.16.self_attn.v_proj,aten.mm.default,[model.layers.16.self_attn.v_proj.weight],decode,False
6007,self_attn,v_proj,,,_unsafe_view,"[[B, n_h_kda*d_head_kda]]",,,"[[B, 1, n_h_kda*d_head_kda]]",[6006],16,self_attn,v_proj,2,model.layers.16.self_attn.v_proj,aten._unsafe_view.default,[],decode,True
6008,self_attn,v_conv1d,,,transpose,"[[B, 1, n_h_kda*d_head_kda]]",,,"[[B, n_h_kda*d_head_kda, 1]]",[6007],16,self_attn,v_conv1d,2,model.layers.16.self_attn.v_conv1d,aten.transpose.int,[],decode,True
6010,self_attn,v_conv1d,,,concat,"[[B, n_h_kda*d_head_kda, 3], [B, n_h_kda*d_head_kda, 1]]",,,"[[B, n_h_kda*d_head_kda, d_conv]]",[6008],16,self_attn,v_conv1d,2,model.layers.16.self_attn.v_conv1d,aten.cat.default,[],decode,False
6011,self_attn,v_conv1d,,,conv1d,"[[B, n_h_kda*d_head_kda, d_conv], [n_h_kda*d_head_kda, 1, d_conv]]","[n_h_kda*d_head_kda, 1, d_conv]",1,"[[B, n_h_kda*d_head_kda, 1]]",[6010],16,self_attn,v_conv1d,2,model.layers.16.self_attn.v_conv1d,aten.convolution.default,[model.layers.16.self_attn.v_conv1d.conv.weight],decode,False
6014,self_attn,v_conv1d,,,slice,"[[B, n_h_kda*d_head_kda, 1]]",,,"[[B, n_h_kda*d_head_kda, 1]]",[6011],16,self_attn,v_conv1d,2,model.layers.16.self_attn.v_conv1d,aten.slice.Tensor,[],decode,True
6016,self_attn,v_conv1d,,,transpose,"[[B, n_h_kda*d_head_kda, 1]]",,,"[[B, 1, n_h_kda*d_head_kda]]",[6014],16,self_attn,v_conv1d,2,model.layers.16.self_attn.v_conv1d,aten.transpose.int,[],decode,True
6018,self_attn,v_conv1d,,,silu,"[[B, 1, n_h_kda*d_head_kda]]",,,"[[B, 1, n_h_kda*d_head_kda]]",[6016],16,self_attn,v_conv1d,2,model.layers.16.self_attn.v_conv1d,aten.silu.default,[],decode,False
6021,self_attn,v_conv1d,,,slice,"[[B, n_h_kda*d_head_kda, d_conv]]",,,"[[B, n_h_kda*d_head_kda, 3]]",[6010],16,self_attn,v_conv1d,2,model.layers.16.self_attn.v_conv1d,aten.slice.Tensor,[],decode,True
6023,self_attn,f_a_proj,,,t,"[[d_head_kda, d_model]]","[d_head_kda, d_model]",0,"[[d_model, d_head_kda]]",[],16,self_attn,f_a_proj,2,model.layers.16.self_attn.f_a_proj,aten.t.default,[model.layers.16.self_attn.f_a_proj.weight],decode,True
6025,self_attn,f_a_proj,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[5959],16,self_attn,f_a_proj,2,model.layers.16.self_attn.f_a_proj,aten.view.default,[],decode,True
6027,self_attn,f_a_proj,,,matmul,"[[B, d_model], [d_model, d_head_kda]]","[d_head_kda, d_model]",1,"[[B, d_head_kda]]","[6023, 6025]",16,self_attn,f_a_proj,2,model.layers.16.self_attn.f_a_proj,aten.mm.default,[model.layers.16.self_attn.f_a_proj.weight],decode,False
6028,self_attn,f_a_proj,,,_unsafe_view,"[[B, d_head_kda]]",,,"[[B, 1, d_head_kda]]",[6027],16,self_attn,f_a_proj,2,model.layers.16.self_attn.f_a_proj,aten._unsafe_view.default,[],decode,True
6029,self_attn,f_b_proj,,,t,"[[n_h_kda*d_head_kda, d_head_kda]]","[n_h_kda*d_head_kda, d_head_kda]",0,"[[d_head_kda, n_h_kda*d_head_kda]]",[],16,self_attn,f_b_proj,2,model.layers.16.self_attn.f_b_proj,aten.t.default,[model.layers.16.self_attn.f_b_proj.weight],decode,True
6031,self_attn,f_b_proj,,,view,"[[B, 1, d_head_kda]]",,,"[[B, d_head_kda]]",[6028],16,self_attn,f_b_proj,2,model.layers.16.self_attn.f_b_proj,aten.view.default,[],decode,True
6033,self_attn,f_b_proj,,,matmul,"[[B, d_head_kda], [d_head_kda, n_h_kda*d_head_kda]]","[n_h_kda*d_head_kda, d_head_kda]",1,"[[B, n_h_kda*d_head_kda]]","[6029, 6031]",16,self_attn,f_b_proj,2,model.layers.16.self_attn.f_b_proj,aten.mm.default,[model.layers.16.self_attn.f_b_proj.weight],decode,False
6034,self_attn,f_b_proj,,,_unsafe_view,"[[B, n_h_kda*d_head_kda]]",,,"[[B, 1, n_h_kda*d_head_kda]]",[6033],16,self_attn,f_b_proj,2,model.layers.16.self_attn.f_b_proj,aten._unsafe_view.default,[],decode,True
6035,self_attn,,,,view,"[[B, 1, n_h_kda*d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6034],16,self_attn,,1,model.layers.16.self_attn,aten.view.default,[],decode,True
6037,self_attn,,,,_to_copy,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6035],16,self_attn,,1,model.layers.16.self_attn,aten._to_copy.default,[],decode,True
6038,self_attn,,,,view,[[n_h_kda*d_head_kda]],,,"[[n_h_kda, d_head_kda]]",[],16,self_attn,,1,model.layers.16.self_attn,aten.view.default,[model.layers.16.self_attn.dt_bias],decode,True
6040,self_attn,,,,elementwise_add,"[[B, 1, n_h_kda, d_head_kda], [n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]","[6037, 6038]",16,self_attn,,1,model.layers.16.self_attn,aten.add.Tensor,[model.layers.16.self_attn.dt_bias],decode,False
6041,self_attn,,,,view,"[[1, 1, n_h_kda, 1]]","[1, 1, n_h_kda, 1]",0,"[[n_h_kda, 1]]",[],16,self_attn,,1,model.layers.16.self_attn,aten.view.default,[model.layers.16.self_attn.A_log],decode,True
6044,self_attn,,,,exp,"[[n_h_kda, 1]]","[1, 1, n_h_kda, 1]",-1,"[[n_h_kda, 1]]",[6041],16,self_attn,,1,model.layers.16.self_attn,aten.exp.default,[model.layers.16.self_attn.A_log],decode,False
6045,self_attn,,,,neg,"[[n_h_kda, 1]]",,,"[[n_h_kda, 1]]",[6044],16,self_attn,,1,model.layers.16.self_attn,aten.neg.default,[],decode,False
6047,self_attn,,,,softplus,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6040],16,self_attn,,1,model.layers.16.self_attn,aten.softplus.default,[],decode,True
6048,self_attn,,,,elementwise_mul,"[[n_h_kda, 1], [B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]","[6045, 6047]",16,self_attn,,1,model.layers.16.self_attn,aten.mul.Tensor,[],decode,False
6050,self_attn,b_proj,,,t,"[[n_h_kda, d_model]]","[n_h_kda, d_model]",0,"[[d_model, n_h_kda]]",[],16,self_attn,b_proj,2,model.layers.16.self_attn.b_proj,aten.t.default,[model.layers.16.self_attn.b_proj.weight],decode,True
6052,self_attn,b_proj,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[5959],16,self_attn,b_proj,2,model.layers.16.self_attn.b_proj,aten.view.default,[],decode,True
6054,self_attn,b_proj,,,matmul,"[[B, d_model], [d_model, n_h_kda]]","[n_h_kda, d_model]",1,"[[B, n_h_kda]]","[6050, 6052]",16,self_attn,b_proj,2,model.layers.16.self_attn.b_proj,aten.mm.default,[model.layers.16.self_attn.b_proj.weight],decode,False
6055,self_attn,b_proj,,,_unsafe_view,"[[B, n_h_kda]]",,,"[[B, 1, n_h_kda]]",[6054],16,self_attn,b_proj,2,model.layers.16.self_attn.b_proj,aten._unsafe_view.default,[],decode,True
6056,self_attn,,,,_to_copy,"[[B, 1, n_h_kda]]",,,"[[B, 1, n_h_kda]]",[6055],16,self_attn,,1,model.layers.16.self_attn,aten._to_copy.default,[],decode,True
6057,self_attn,,,,sigmoid,"[[B, 1, n_h_kda]]",,,"[[B, 1, n_h_kda]]",[6056],16,self_attn,,1,model.layers.16.self_attn,aten.sigmoid.default,[],decode,False
6058,self_attn,,,,view,"[[B, 1, n_h_kda*d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[5976],16,self_attn,,1,model.layers.16.self_attn,aten.view.default,[],decode,True
6060,self_attn,,,,view,"[[B, 1, n_h_kda*d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[5997],16,self_attn,,1,model.layers.16.self_attn,aten.view.default,[],decode,True
6062,self_attn,,,,view,"[[B, 1, n_h_kda*d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6018],16,self_attn,,1,model.layers.16.self_attn,aten.view.default,[],decode,True
6064,self_attn,,,,linalg_vector_norm,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, 1]]",[6058],16,self_attn,,1,model.layers.16.self_attn,aten.linalg_vector_norm.default,[],decode,True
6065,self_attn,,,,clamp_min,"[[B, 1, n_h_kda, 1]]",,,"[[B, 1, n_h_kda, 1]]",[6064],16,self_attn,,1,model.layers.16.self_attn,aten.clamp_min.default,[],decode,True
6066,self_attn,,,,expand,"[[B, 1, n_h_kda, 1]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6065],16,self_attn,,1,model.layers.16.self_attn,aten.expand.default,[],decode,True
6068,self_attn,,,,div,"[[B, 1, n_h_kda, d_head_kda], [B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]","[6058, 6066]",16,self_attn,,1,model.layers.16.self_attn,aten.div.Tensor,[],decode,True
6069,self_attn,,,,linalg_vector_norm,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, 1]]",[6060],16,self_attn,,1,model.layers.16.self_attn,aten.linalg_vector_norm.default,[],decode,True
6070,self_attn,,,,clamp_min,"[[B, 1, n_h_kda, 1]]",,,"[[B, 1, n_h_kda, 1]]",[6069],16,self_attn,,1,model.layers.16.self_attn,aten.clamp_min.default,[],decode,True
6071,self_attn,,,,expand,"[[B, 1, n_h_kda, 1]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6070],16,self_attn,,1,model.layers.16.self_attn,aten.expand.default,[],decode,True
6073,self_attn,,,,div,"[[B, 1, n_h_kda, d_head_kda], [B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]","[6060, 6071]",16,self_attn,,1,model.layers.16.self_attn,aten.div.Tensor,[],decode,True
6074,self_attn,,,,_to_copy,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6068],16,self_attn,,1,model.layers.16.self_attn,aten._to_copy.default,[],decode,True
6075,self_attn,,,,_to_copy,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6073],16,self_attn,,1,model.layers.16.self_attn,aten._to_copy.default,[],decode,True
6076,self_attn,,,,_to_copy,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6062],16,self_attn,,1,model.layers.16.self_attn,aten._to_copy.default,[],decode,True
6079,self_attn,,,,unsqueeze,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, 1, d_head_kda]]",[6074],16,self_attn,,1,model.layers.16.self_attn,aten.unsqueeze.default,[],decode,True
6081,self_attn,,,,expand,"[[B, 1, n_h_kda, 1, d_head_kda]]",,,"[[B, 1, n_h_kda, 1, d_head_kda]]",[6079],16,self_attn,,1,model.layers.16.self_attn,aten.expand.default,[],decode,True
6083,self_attn,,,,clone,"[[B, 1, n_h_kda, 1, d_head_kda]]",,,"[[B, 1, n_h_kda, 1, d_head_kda]]",[6081],16,self_attn,,1,model.layers.16.self_attn,aten.clone.default,[],decode,True
6084,self_attn,,,,view,"[[B, 1, n_h_kda, 1, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6083],16,self_attn,,1,model.layers.16.self_attn,aten.view.default,[],decode,True
6086,self_attn,,,,elementwise_mul,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6084],16,self_attn,,1,model.layers.16.self_attn,aten.mul.Tensor,[],decode,False
6087,self_attn,,,,unsqueeze,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, 1, d_head_kda]]",[6075],16,self_attn,,1,model.layers.16.self_attn,aten.unsqueeze.default,[],decode,True
6089,self_attn,,,,expand,"[[B, 1, n_h_kda, 1, d_head_kda]]",,,"[[B, 1, n_h_kda, 1, d_head_kda]]",[6087],16,self_attn,,1,model.layers.16.self_attn,aten.expand.default,[],decode,True
6091,self_attn,,,,clone,"[[B, 1, n_h_kda, 1, d_head_kda]]",,,"[[B, 1, n_h_kda, 1, d_head_kda]]",[6089],16,self_attn,,1,model.layers.16.self_attn,aten.clone.default,[],decode,True
6092,self_attn,,,,view,"[[B, 1, n_h_kda, 1, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6091],16,self_attn,,1,model.layers.16.self_attn,aten.view.default,[],decode,True
6094,self_attn,,,,new_zeros,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[6092],16,self_attn,,1,model.layers.16.self_attn,aten.new_zeros.default,[],decode,True
6097,self_attn,,,,add_,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[6094],16,self_attn,,1,model.layers.16.self_attn,aten.add_.Tensor,[],decode,True
6098,self_attn,,,,zeros_like,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6076],16,self_attn,,1,model.layers.16.self_attn,aten.zeros_like.default,[],decode,True
6101,self_attn,,,,select,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6086],16,self_attn,,1,model.layers.16.self_attn,aten.select.int,[],decode,True
6105,self_attn,,,,select,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6092],16,self_attn,,1,model.layers.16.self_attn,aten.select.int,[],decode,True
6109,self_attn,,,,select,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6076],16,self_attn,,1,model.layers.16.self_attn,aten.select.int,[],decode,True
6113,self_attn,,,,select,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6048],16,self_attn,,1,model.layers.16.self_attn,aten.select.int,[],decode,True
6117,self_attn,,,,select,"[[B, 1, n_h_kda]]",,,"[[B, n_h_kda]]",[6057],16,self_attn,,1,model.layers.16.self_attn,aten.select.int,[],decode,True
6121,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6113],16,self_attn,,1,model.layers.16.self_attn,aten.unsqueeze.default,[],decode,True
6123,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6121],16,self_attn,,1,model.layers.16.self_attn,aten.exp.default,[],decode,False
6124,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[6097, 6123]",16,self_attn,,1,model.layers.16.self_attn,aten.mul.Tensor,[],decode,False
6127,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[6117],16,self_attn,,1,model.layers.16.self_attn,aten.unsqueeze.default,[],decode,True
6129,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[6105, 6127]",16,self_attn,,1,model.layers.16.self_attn,aten.mul.Tensor,[],decode,False
6132,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6105],16,self_attn,,1,model.layers.16.self_attn,aten.unsqueeze.default,[],decode,True
6134,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[6124, 6132]",16,self_attn,,1,model.layers.16.self_attn,aten.mul.Tensor,[],decode,False
6135,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6134],16,self_attn,,1,model.layers.16.self_attn,aten.sum.dim_IntList,[],decode,True
6136,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[6109, 6135]",16,self_attn,,1,model.layers.16.self_attn,aten.sub.Tensor,[],decode,True
6137,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6129],16,self_attn,,1,model.layers.16.self_attn,aten.unsqueeze.default,[],decode,True
6139,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6137],16,self_attn,,1,model.layers.16.self_attn,aten.permute.default,[],decode,True
6141,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6136],16,self_attn,,1,model.layers.16.self_attn,aten.unsqueeze.default,[],decode,True
6143,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[6141],16,self_attn,,1,model.layers.16.self_attn,aten.permute.default,[],decode,True
6145,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[6139, 6143]",16,self_attn,,1,model.layers.16.self_attn,aten.mul.Tensor,[],decode,False
6146,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[6124, 6145]",16,self_attn,,1,model.layers.16.self_attn,aten.add.Tensor,[],decode,False
6147,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6101],16,self_attn,,1,model.layers.16.self_attn,aten.unsqueeze.default,[],decode,True
6149,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[6147],16,self_attn,,1,model.layers.16.self_attn,aten.permute.default,[],decode,True
6151,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[6146],16,self_attn,,1,model.layers.16.self_attn,aten.permute.default,[],decode,True
6153,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[6149],16,self_attn,,1,model.layers.16.self_attn,aten.permute.default,[],decode,True
6155,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[6153],16,self_attn,,1,model.layers.16.self_attn,aten.view.default,[],decode,True
6157,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[6151],16,self_attn,,1,model.layers.16.self_attn,aten.permute.default,[],decode,True
6159,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[6157],16,self_attn,,1,model.layers.16.self_attn,aten.view.default,[],decode,True
6161,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[6155, 6159]",16,self_attn,,1,model.layers.16.self_attn,aten.bmm.default,[],decode,False
6162,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[6161],16,self_attn,,1,model.layers.16.self_attn,aten.view.default,[],decode,True
6164,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6162],16,self_attn,,1,model.layers.16.self_attn,aten.permute.default,[],decode,True
6166,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[6164],16,self_attn,,1,model.layers.16.self_attn,aten.view.default,[],decode,True
6171,self_attn,,,,select,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6098],16,self_attn,,1,model.layers.16.self_attn,aten.select.int,[],decode,True
6173,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[6166, 6171]",16,self_attn,,1,model.layers.16.self_attn,aten.copy_.default,[],decode,True
6174,self_attn,,,,_to_copy,"[[B, 1, n_h_kda, d_head_kda]]",,,"[[B, 1, n_h_kda, d_head_kda]]",[6098],16,self_attn,,1,model.layers.16.self_attn,aten._to_copy.default,[],decode,True
6175,self_attn,g_a_proj,,,t,"[[d_head_kda, d_model]]","[d_head_kda, d_model]",0,"[[d_model, d_head_kda]]",[],16,self_attn,g_a_proj,2,model.layers.16.self_attn.g_a_proj,aten.t.default,[model.layers.16.self_attn.g_a_proj.weight],decode,True
6177,self_attn,g_a_proj,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[5959],16,self_attn,g_a_proj,2,model.layers.16.self_attn.g_a_proj,aten.view.default,[],decode,True
