op_id,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
12650,attn_hc,,,,,div,"[[B, 1, n_hc, n_hc], [B, 1, 1, n_hc]]",,,"[[B, 1, n_hc, n_hc]]","[12647, 12649]",20,attn_hc,,1,model.layers.20.attn_hc,aten.div.Tensor,[],decode,True
12651,attn_hc,,,,,sum,"[[B, 1, n_hc, n_hc]]",,,"[[B, 1, n_hc, 1]]",[12650],20,attn_hc,,1,model.layers.20.attn_hc,aten.sum.dim_IntList,[],decode,True
12652,attn_hc,,,,,elementwise_add,"[[B, 1, n_hc, 1]]",,,"[[B, 1, n_hc, 1]]",[12651],20,attn_hc,,1,model.layers.20.attn_hc,aten.add.Tensor,[],decode,False
12653,attn_hc,,,,,div,"[[B, 1, n_hc, n_hc], [B, 1, n_hc, 1]]",,,"[[B, 1, n_hc, n_hc]]","[12650, 12652]",20,attn_hc,,1,model.layers.20.attn_hc,aten.div.Tensor,[],decode,True
12654,attn_hc,,,,,sum,"[[B, 1, n_hc, n_hc]]",,,"[[B, 1, 1, n_hc]]",[12653],20,attn_hc,,1,model.layers.20.attn_hc,aten.sum.dim_IntList,[],decode,True
12655,attn_hc,,,,,elementwise_add,"[[B, 1, 1, n_hc]]",,,"[[B, 1, 1, n_hc]]",[12654],20,attn_hc,,1,model.layers.20.attn_hc,aten.add.Tensor,[],decode,False
12656,attn_hc,,,,,div,"[[B, 1, n_hc, n_hc], [B, 1, 1, n_hc]]",,,"[[B, 1, n_hc, n_hc]]","[12653, 12655]",20,attn_hc,,1,model.layers.20.attn_hc,aten.div.Tensor,[],decode,True
12657,attn_hc,,,,,sum,"[[B, 1, n_hc, n_hc]]",,,"[[B, 1, n_hc, 1]]",[12656],20,attn_hc,,1,model.layers.20.attn_hc,aten.sum.dim_IntList,[],decode,True
12658,attn_hc,,,,,elementwise_add,"[[B, 1, n_hc, 1]]",,,"[[B, 1, n_hc, 1]]",[12657],20,attn_hc,,1,model.layers.20.attn_hc,aten.add.Tensor,[],decode,False
12659,attn_hc,,,,,div,"[[B, 1, n_hc, n_hc], [B, 1, n_hc, 1]]",,,"[[B, 1, n_hc, n_hc]]","[12656, 12658]",20,attn_hc,,1,model.layers.20.attn_hc,aten.div.Tensor,[],decode,True
12660,attn_hc,,,,,sum,"[[B, 1, n_hc, n_hc]]",,,"[[B, 1, 1, n_hc]]",[12659],20,attn_hc,,1,model.layers.20.attn_hc,aten.sum.dim_IntList,[],decode,True
12661,attn_hc,,,,,elementwise_add,"[[B, 1, 1, n_hc]]",,,"[[B, 1, 1, n_hc]]",[12660],20,attn_hc,,1,model.layers.20.attn_hc,aten.add.Tensor,[],decode,False
12662,attn_hc,,,,,div,"[[B, 1, n_hc, n_hc], [B, 1, 1, n_hc]]",,,"[[B, 1, n_hc, n_hc]]","[12659, 12661]",20,attn_hc,,1,model.layers.20.attn_hc,aten.div.Tensor,[],decode,True
12663,attn_hc,,,,,sum,"[[B, 1, n_hc, n_hc]]",,,"[[B, 1, n_hc, 1]]",[12662],20,attn_hc,,1,model.layers.20.attn_hc,aten.sum.dim_IntList,[],decode,True
12664,attn_hc,,,,,elementwise_add,"[[B, 1, n_hc, 1]]",,,"[[B, 1, n_hc, 1]]",[12663],20,attn_hc,,1,model.layers.20.attn_hc,aten.add.Tensor,[],decode,False
12665,attn_hc,,,,,div,"[[B, 1, n_hc, n_hc], [B, 1, n_hc, 1]]",,,"[[B, 1, n_hc, n_hc]]","[12662, 12664]",20,attn_hc,,1,model.layers.20.attn_hc,aten.div.Tensor,[],decode,True
12666,attn_hc,,,,,sum,"[[B, 1, n_hc, n_hc]]",,,"[[B, 1, 1, n_hc]]",[12665],20,attn_hc,,1,model.layers.20.attn_hc,aten.sum.dim_IntList,[],decode,True
12667,attn_hc,,,,,elementwise_add,"[[B, 1, 1, n_hc]]",,,"[[B, 1, 1, n_hc]]",[12666],20,attn_hc,,1,model.layers.20.attn_hc,aten.add.Tensor,[],decode,False
12668,attn_hc,,,,,div,"[[B, 1, n_hc, n_hc], [B, 1, 1, n_hc]]",,,"[[B, 1, n_hc, n_hc]]","[12665, 12667]",20,attn_hc,,1,model.layers.20.attn_hc,aten.div.Tensor,[],decode,True
12669,attn_hc,,,,,sum,"[[B, 1, n_hc, n_hc]]",,,"[[B, 1, n_hc, 1]]",[12668],20,attn_hc,,1,model.layers.20.attn_hc,aten.sum.dim_IntList,[],decode,True
12670,attn_hc,,,,,elementwise_add,"[[B, 1, n_hc, 1]]",,,"[[B, 1, n_hc, 1]]",[12669],20,attn_hc,,1,model.layers.20.attn_hc,aten.add.Tensor,[],decode,False
12671,attn_hc,,,,,div,"[[B, 1, n_hc, n_hc], [B, 1, n_hc, 1]]",,,"[[B, 1, n_hc, n_hc]]","[12668, 12670]",20,attn_hc,,1,model.layers.20.attn_hc,aten.div.Tensor,[],decode,True
12672,attn_hc,,,,,sum,"[[B, 1, n_hc, n_hc]]",,,"[[B, 1, 1, n_hc]]",[12671],20,attn_hc,,1,model.layers.20.attn_hc,aten.sum.dim_IntList,[],decode,True
12673,attn_hc,,,,,elementwise_add,"[[B, 1, 1, n_hc]]",,,"[[B, 1, 1, n_hc]]",[12672],20,attn_hc,,1,model.layers.20.attn_hc,aten.add.Tensor,[],decode,False
12674,attn_hc,,,,,div,"[[B, 1, n_hc, n_hc], [B, 1, 1, n_hc]]",,,"[[B, 1, n_hc, n_hc]]","[12671, 12673]",20,attn_hc,,1,model.layers.20.attn_hc,aten.div.Tensor,[],decode,True
12675,attn_hc,,,,,sum,"[[B, 1, n_hc, n_hc]]",,,"[[B, 1, n_hc, 1]]",[12674],20,attn_hc,,1,model.layers.20.attn_hc,aten.sum.dim_IntList,[],decode,True
12676,attn_hc,,,,,elementwise_add,"[[B, 1, n_hc, 1]]",,,"[[B, 1, n_hc, 1]]",[12675],20,attn_hc,,1,model.layers.20.attn_hc,aten.add.Tensor,[],decode,False
12677,attn_hc,,,,,div,"[[B, 1, n_hc, n_hc], [B, 1, n_hc, 1]]",,,"[[B, 1, n_hc, n_hc]]","[12674, 12676]",20,attn_hc,,1,model.layers.20.attn_hc,aten.div.Tensor,[],decode,True
12678,attn_hc,,,,,sum,"[[B, 1, n_hc, n_hc]]",,,"[[B, 1, 1, n_hc]]",[12677],20,attn_hc,,1,model.layers.20.attn_hc,aten.sum.dim_IntList,[],decode,True
12679,attn_hc,,,,,elementwise_add,"[[B, 1, 1, n_hc]]",,,"[[B, 1, 1, n_hc]]",[12678],20,attn_hc,,1,model.layers.20.attn_hc,aten.add.Tensor,[],decode,False
12680,attn_hc,,,,,div,"[[B, 1, n_hc, n_hc], [B, 1, 1, n_hc]]",,,"[[B, 1, n_hc, n_hc]]","[12677, 12679]",20,attn_hc,,1,model.layers.20.attn_hc,aten.div.Tensor,[],decode,True
12681,attn_hc,,,,,unsqueeze,"[[B, 1, n_hc]]",,,"[[B, 1, n_hc, 1]]",[12553],20,attn_hc,,1,model.layers.20.attn_hc,aten.unsqueeze.default,[],decode,True
12682,attn_hc,,,,,elementwise_mul,"[[B, 1, n_hc, 1], [B, 1, n_hc, d_model]]",,,"[[B, 1, n_hc, d_model]]","[12534, 12681]",20,attn_hc,,1,model.layers.20.attn_hc,aten.mul.Tensor,[],decode,False
12683,attn_hc,,,,,sum,"[[B, 1, n_hc, d_model]]",,,"[[B, 1, d_model]]",[12682],20,attn_hc,,1,model.layers.20.attn_hc,aten.sum.dim_IntList,[],decode,True
12684,attn_hc,,,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[12683],20,attn_hc,,1,model.layers.20.attn_hc,aten._to_copy.default,[],decode,True
12685,input_layernorm,,,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[12684],20,input_layernorm,,1,model.layers.20.input_layernorm,aten._to_copy.default,[],decode,True
12686,input_layernorm,,,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[12685],20,input_layernorm,,1,model.layers.20.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
12687,input_layernorm,,,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[12686],20,input_layernorm,,1,model.layers.20.input_layernorm,aten.mean.dim,[],decode,False
12688,input_layernorm,,,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[12687],20,input_layernorm,,1,model.layers.20.input_layernorm,aten.add.Tensor,[],decode,False
12689,input_layernorm,,,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[12688],20,input_layernorm,,1,model.layers.20.input_layernorm,aten.rsqrt.default,[],decode,False
12690,input_layernorm,,,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[12685, 12689]",20,input_layernorm,,1,model.layers.20.input_layernorm,aten.mul.Tensor,[],decode,False
12691,input_layernorm,,,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[12690],20,input_layernorm,,1,model.layers.20.input_layernorm,aten._to_copy.default,[],decode,True
12692,input_layernorm,,,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[12691],20,input_layernorm,,1,model.layers.20.input_layernorm,aten.mul.Tensor,[model.layers.20.input_layernorm.weight],decode,False
12693,self_attn,q_a_proj,,,,t,"[[c_q, d_model]]","[c_q, d_model]",0,"[[d_model, c_q]]",[],20,self_attn,q_a_proj,2,model.layers.20.self_attn.q_a_proj,aten.t.default,[model.layers.20.self_attn.q_a_proj.weight],decode,True
12694,self_attn,q_a_proj,,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[12692],20,self_attn,q_a_proj,2,model.layers.20.self_attn.q_a_proj,aten.view.default,[],decode,True
12695,self_attn,q_a_proj,,,,matmul,"[[B, d_model], [d_model, c_q]]","[c_q, d_model]",1,"[[B, c_q]]","[12693, 12694]",20,self_attn,q_a_proj,2,model.layers.20.self_attn.q_a_proj,aten.mm.default,[model.layers.20.self_attn.q_a_proj.weight],decode,False
12696,self_attn,q_a_proj,,,,_unsafe_view,"[[B, c_q]]",,,"[[B, 1, c_q]]",[12695],20,self_attn,q_a_proj,2,model.layers.20.self_attn.q_a_proj,aten._unsafe_view.default,[],decode,True
12697,self_attn,q_a_norm,,,,_to_copy,"[[B, 1, c_q]]",,,"[[B, 1, c_q]]",[12696],20,self_attn,q_a_norm,2,model.layers.20.self_attn.q_a_norm,aten._to_copy.default,[],decode,True
12698,self_attn,q_a_norm,,,,pow,"[[B, 1, c_q]]",,,"[[B, 1, c_q]]",[12697],20,self_attn,q_a_norm,2,model.layers.20.self_attn.q_a_norm,aten.pow.Tensor_Scalar,[],decode,False
12699,self_attn,q_a_norm,,,,mean,"[[B, 1, c_q]]",,,"[[B, 1, 1]]",[12698],20,self_attn,q_a_norm,2,model.layers.20.self_attn.q_a_norm,aten.mean.dim,[],decode,False
12700,self_attn,q_a_norm,,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[12699],20,self_attn,q_a_norm,2,model.layers.20.self_attn.q_a_norm,aten.add.Tensor,[],decode,False
12701,self_attn,q_a_norm,,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[12700],20,self_attn,q_a_norm,2,model.layers.20.self_attn.q_a_norm,aten.rsqrt.default,[],decode,False
12702,self_attn,q_a_norm,,,,elementwise_mul,"[[B, 1, c_q], [B, 1, 1]]",,,"[[B, 1, c_q]]","[12697, 12701]",20,self_attn,q_a_norm,2,model.layers.20.self_attn.q_a_norm,aten.mul.Tensor,[],decode,False
12703,self_attn,q_a_norm,,,,_to_copy,"[[B, 1, c_q]]",,,"[[B, 1, c_q]]",[12702],20,self_attn,q_a_norm,2,model.layers.20.self_attn.q_a_norm,aten._to_copy.default,[],decode,True
12704,self_attn,q_a_norm,,,,elementwise_mul,"[[c_q], [B, 1, c_q]]",,,"[[B, 1, c_q]]",[12703],20,self_attn,q_a_norm,2,model.layers.20.self_attn.q_a_norm,aten.mul.Tensor,[model.layers.20.self_attn.q_a_norm.weight],decode,False
12705,self_attn,q_b_proj,,,,t,"[[n_h*d_head, c_q]]","[n_h*d_head, c_q]",0,"[[c_q, n_h*d_head]]",[],20,self_attn,q_b_proj,2,model.layers.20.self_attn.q_b_proj,aten.t.default,[model.layers.20.self_attn.q_b_proj.weight],decode,True
12706,self_attn,q_b_proj,,,,view,"[[B, 1, c_q]]",,,"[[B, c_q]]",[12704],20,self_attn,q_b_proj,2,model.layers.20.self_attn.q_b_proj,aten.view.default,[],decode,True
12707,self_attn,q_b_proj,,,,matmul,"[[B, c_q], [c_q, n_h*d_head]]","[n_h*d_head, c_q]",1,"[[B, n_h*d_head]]","[12705, 12706]",20,self_attn,q_b_proj,2,model.layers.20.self_attn.q_b_proj,aten.mm.default,[model.layers.20.self_attn.q_b_proj.weight],decode,False
12708,self_attn,q_b_proj,,,,_unsafe_view,"[[B, n_h*d_head]]",,,"[[B, 1, n_h*d_head]]",[12707],20,self_attn,q_b_proj,2,model.layers.20.self_attn.q_b_proj,aten._unsafe_view.default,[],decode,True
12709,self_attn,,,,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[12708],20,self_attn,,1,model.layers.20.self_attn,aten.view.default,[],decode,True
12710,self_attn,,,,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[12709],20,self_attn,,1,model.layers.20.self_attn,aten.transpose.int,[],decode,True
12711,self_attn,q_b_norm,,,,_to_copy,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[12710],20,self_attn,q_b_norm,2,model.layers.20.self_attn.q_b_norm,aten._to_copy.default,[],decode,True
12712,self_attn,q_b_norm,,,,pow,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[12711],20,self_attn,q_b_norm,2,model.layers.20.self_attn.q_b_norm,aten.pow.Tensor_Scalar,[],decode,False
12713,self_attn,q_b_norm,,,,mean,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, 1]]",[12712],20,self_attn,q_b_norm,2,model.layers.20.self_attn.q_b_norm,aten.mean.dim,[],decode,False
12714,self_attn,q_b_norm,,,,elementwise_add,"[[B, n_h, 1, 1]]",,,"[[B, n_h, 1, 1]]",[12713],20,self_attn,q_b_norm,2,model.layers.20.self_attn.q_b_norm,aten.add.Tensor,[],decode,False
12715,self_attn,q_b_norm,,,,rsqrt,"[[B, n_h, 1, 1]]",,,"[[B, n_h, 1, 1]]",[12714],20,self_attn,q_b_norm,2,model.layers.20.self_attn.q_b_norm,aten.rsqrt.default,[],decode,False
12716,self_attn,q_b_norm,,,,_to_copy,"[[B, n_h, 1, 1]]",,,"[[B, n_h, 1, 1]]",[12715],20,self_attn,q_b_norm,2,model.layers.20.self_attn.q_b_norm,aten._to_copy.default,[],decode,True
12717,self_attn,q_b_norm,,,,elementwise_mul,"[[B, n_h, 1, d_head], [B, n_h, 1, 1]]",,,"[[B, n_h, 1, d_head]]","[12710, 12716]",20,self_attn,q_b_norm,2,model.layers.20.self_attn.q_b_norm,aten.mul.Tensor,[],decode,False
12718,self_attn,,,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2, 1]]",[65],20,self_attn,,1,model.layers.20.self_attn,aten.unsqueeze.default,[],decode,True
12719,self_attn,,,,,expand,"[[B, 1, d_rope/2, 1]]",,,"[[B, 1, d_rope/2, 2]]",[12718],20,self_attn,,1,model.layers.20.self_attn,aten.expand.default,[],decode,True
12720,self_attn,,,,,clone,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope/2, 2]]",[12719],20,self_attn,,1,model.layers.20.self_attn,aten.clone.default,[],decode,True
12721,self_attn,,,,,view,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope]]",[12720],20,self_attn,,1,model.layers.20.self_attn,aten.view.default,[],decode,True
12722,self_attn,,,,,unsqueeze,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[12721],20,self_attn,,1,model.layers.20.self_attn,aten.unsqueeze.default,[],decode,True
12723,self_attn,,,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2, 1]]",[66],20,self_attn,,1,model.layers.20.self_attn,aten.unsqueeze.default,[],decode,True
12724,self_attn,,,,,expand,"[[B, 1, d_rope/2, 1]]",,,"[[B, 1, d_rope/2, 2]]",[12723],20,self_attn,,1,model.layers.20.self_attn,aten.expand.default,[],decode,True
12725,self_attn,,,,,clone,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope/2, 2]]",[12724],20,self_attn,,1,model.layers.20.self_attn,aten.clone.default,[],decode,True
12726,self_attn,,,,,view,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope]]",[12725],20,self_attn,,1,model.layers.20.self_attn,aten.view.default,[],decode,True
12727,self_attn,,,,,unsqueeze,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[12726],20,self_attn,,1,model.layers.20.self_attn,aten.unsqueeze.default,[],decode,True
12728,self_attn,,,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head-d_rope]]",[12717],20,self_attn,,1,model.layers.20.self_attn,aten.slice.Tensor,[],decode,True
12729,self_attn,,,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_rope]]",[12717],20,self_attn,,1,model.layers.20.self_attn,aten.slice.Tensor,[],decode,True
12730,self_attn,,,,,_to_copy,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[12729],20,self_attn,,1,model.layers.20.self_attn,aten._to_copy.default,[],decode,True
12731,self_attn,,,,,elementwise_mul,"[[B, n_h, 1, d_rope], [B, 1, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]","[12722, 12730]",20,self_attn,,1,model.layers.20.self_attn,aten.mul.Tensor,[],decode,False
12732,self_attn,,,,,slice,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope/2]]",[12729],20,self_attn,,1,model.layers.20.self_attn,aten.slice.Tensor,[],decode,True
12733,self_attn,,,,,slice,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope/2]]",[12729],20,self_attn,,1,model.layers.20.self_attn,aten.slice.Tensor,[],decode,True
12734,self_attn,,,,,neg,"[[B, n_h, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2]]",[12733],20,self_attn,,1,model.layers.20.self_attn,aten.neg.default,[],decode,False
12735,self_attn,,,,,stack,"[[B, n_h, 1, d_rope/2], [B, n_h, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2, 2]]","[12732, 12734]",20,self_attn,,1,model.layers.20.self_attn,aten.stack.default,[],decode,True
12736,self_attn,,,,,view,"[[B, n_h, 1, d_rope/2, 2]]",,,"[[B, n_h, 1, d_rope]]",[12735],20,self_attn,,1,model.layers.20.self_attn,aten.view.default,[],decode,True
12737,self_attn,,,,,_to_copy,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[12736],20,self_attn,,1,model.layers.20.self_attn,aten._to_copy.default,[],decode,True
12738,self_attn,,,,,elementwise_mul,"[[B, n_h, 1, d_rope], [B, 1, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]","[12727, 12737]",20,self_attn,,1,model.layers.20.self_attn,aten.mul.Tensor,[],decode,False
12739,self_attn,,,,,elementwise_add,"[[B, n_h, 1, d_rope], [B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]","[12731, 12738]",20,self_attn,,1,model.layers.20.self_attn,aten.add.Tensor,[],decode,False
12740,self_attn,,,,,_to_copy,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[12739],20,self_attn,,1,model.layers.20.self_attn,aten._to_copy.default,[],decode,True
12741,self_attn,,,,,concat,"[[B, n_h, 1, d_head-d_rope], [B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_head]]","[12728, 12740]",20,self_attn,,1,model.layers.20.self_attn,aten.cat.default,[],decode,False
12742,self_attn,kv_proj,,,,t,"[[d_head, d_model]]","[d_head, d_model]",0,"[[d_model, d_head]]",[],20,self_attn,kv_proj,2,model.layers.20.self_attn.kv_proj,aten.t.default,[model.layers.20.self_attn.kv_proj.weight],decode,True
12743,self_attn,kv_proj,,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[12692],20,self_attn,kv_proj,2,model.layers.20.self_attn.kv_proj,aten.view.default,[],decode,True
12744,self_attn,kv_proj,,,,matmul,"[[B, d_model], [d_model, d_head]]","[d_head, d_model]",1,"[[B, d_head]]","[12742, 12743]",20,self_attn,kv_proj,2,model.layers.20.self_attn.kv_proj,aten.mm.default,[model.layers.20.self_attn.kv_proj.weight],decode,False
12745,self_attn,kv_proj,,,,_unsafe_view,"[[B, d_head]]",,,"[[B, 1, d_head]]",[12744],20,self_attn,kv_proj,2,model.layers.20.self_attn.kv_proj,aten._unsafe_view.default,[],decode,True
12746,self_attn,kv_norm,,,,_to_copy,"[[B, 1, d_head]]",,,"[[B, 1, d_head]]",[12745],20,self_attn,kv_norm,2,model.layers.20.self_attn.kv_norm,aten._to_copy.default,[],decode,True
12747,self_attn,kv_norm,,,,pow,"[[B, 1, d_head]]",,,"[[B, 1, d_head]]",[12746],20,self_attn,kv_norm,2,model.layers.20.self_attn.kv_norm,aten.pow.Tensor_Scalar,[],decode,False
12748,self_attn,kv_norm,,,,mean,"[[B, 1, d_head]]",,,"[[B, 1, 1]]",[12747],20,self_attn,kv_norm,2,model.layers.20.self_attn.kv_norm,aten.mean.dim,[],decode,False
12749,self_attn,kv_norm,,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[12748],20,self_attn,kv_norm,2,model.layers.20.self_attn.kv_norm,aten.add.Tensor,[],decode,False
12750,self_attn,kv_norm,,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[12749],20,self_attn,kv_norm,2,model.layers.20.self_attn.kv_norm,aten.rsqrt.default,[],decode,False
12751,self_attn,kv_norm,,,,elementwise_mul,"[[B, 1, d_head], [B, 1, 1]]",,,"[[B, 1, d_head]]","[12746, 12750]",20,self_attn,kv_norm,2,model.layers.20.self_attn.kv_norm,aten.mul.Tensor,[],decode,False
12752,self_attn,kv_norm,,,,_to_copy,"[[B, 1, d_head]]",,,"[[B, 1, d_head]]",[12751],20,self_attn,kv_norm,2,model.layers.20.self_attn.kv_norm,aten._to_copy.default,[],decode,True
12753,self_attn,kv_norm,,,,elementwise_mul,"[[d_head], [B, 1, d_head]]",,,"[[B, 1, d_head]]",[12752],20,self_attn,kv_norm,2,model.layers.20.self_attn.kv_norm,aten.mul.Tensor,[model.layers.20.self_attn.kv_norm.weight],decode,False
12754,self_attn,,,,,view,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[12753],20,self_attn,,1,model.layers.20.self_attn,aten.view.default,[],decode,True
12755,self_attn,,,,,transpose,"[[B, 1, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[12754],20,self_attn,,1,model.layers.20.self_attn,aten.transpose.int,[],decode,True
12756,self_attn,,,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2, 1]]",[65],20,self_attn,,1,model.layers.20.self_attn,aten.unsqueeze.default,[],decode,True
12757,self_attn,,,,,expand,"[[B, 1, d_rope/2, 1]]",,,"[[B, 1, d_rope/2, 2]]",[12756],20,self_attn,,1,model.layers.20.self_attn,aten.expand.default,[],decode,True
12758,self_attn,,,,,clone,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope/2, 2]]",[12757],20,self_attn,,1,model.layers.20.self_attn,aten.clone.default,[],decode,True
12759,self_attn,,,,,view,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope]]",[12758],20,self_attn,,1,model.layers.20.self_attn,aten.view.default,[],decode,True
12760,self_attn,,,,,unsqueeze,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[12759],20,self_attn,,1,model.layers.20.self_attn,aten.unsqueeze.default,[],decode,True
12761,self_attn,,,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2, 1]]",[66],20,self_attn,,1,model.layers.20.self_attn,aten.unsqueeze.default,[],decode,True
12762,self_attn,,,,,expand,"[[B, 1, d_rope/2, 1]]",,,"[[B, 1, d_rope/2, 2]]",[12761],20,self_attn,,1,model.layers.20.self_attn,aten.expand.default,[],decode,True
12763,self_attn,,,,,clone,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope/2, 2]]",[12762],20,self_attn,,1,model.layers.20.self_attn,aten.clone.default,[],decode,True
12764,self_attn,,,,,view,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope]]",[12763],20,self_attn,,1,model.layers.20.self_attn,aten.view.default,[],decode,True
12765,self_attn,,,,,unsqueeze,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[12764],20,self_attn,,1,model.layers.20.self_attn,aten.unsqueeze.default,[],decode,True
12766,self_attn,,,,,slice,"[[B, 1, 1, d_head]]",,,"[[B, 1, 1, d_head-d_rope]]",[12755],20,self_attn,,1,model.layers.20.self_attn,aten.slice.Tensor,[],decode,True
12767,self_attn,,,,,slice,"[[B, 1, 1, d_head]]",,,"[[B, 1, 1, d_rope]]",[12755],20,self_attn,,1,model.layers.20.self_attn,aten.slice.Tensor,[],decode,True
12768,self_attn,,,,,_to_copy,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[12767],20,self_attn,,1,model.layers.20.self_attn,aten._to_copy.default,[],decode,True
12769,self_attn,,,,,elementwise_mul,"[[B, 1, 1, d_rope], [B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]","[12760, 12768]",20,self_attn,,1,model.layers.20.self_attn,aten.mul.Tensor,[],decode,False
12770,self_attn,,,,,slice,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope/2]]",[12767],20,self_attn,,1,model.layers.20.self_attn,aten.slice.Tensor,[],decode,True
12771,self_attn,,,,,slice,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope/2]]",[12767],20,self_attn,,1,model.layers.20.self_attn,aten.slice.Tensor,[],decode,True
12772,self_attn,,,,,neg,"[[B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]",[12771],20,self_attn,,1,model.layers.20.self_attn,aten.neg.default,[],decode,False
12773,self_attn,,,,,stack,"[[B, 1, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2, 2]]","[12770, 12772]",20,self_attn,,1,model.layers.20.self_attn,aten.stack.default,[],decode,True
12774,self_attn,,,,,view,"[[B, 1, 1, d_rope/2, 2]]",,,"[[B, 1, 1, d_rope]]",[12773],20,self_attn,,1,model.layers.20.self_attn,aten.view.default,[],decode,True
12775,self_attn,,,,,_to_copy,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[12774],20,self_attn,,1,model.layers.20.self_attn,aten._to_copy.default,[],decode,True
12776,self_attn,,,,,elementwise_mul,"[[B, 1, 1, d_rope], [B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]","[12765, 12775]",20,self_attn,,1,model.layers.20.self_attn,aten.mul.Tensor,[],decode,False
12777,self_attn,,,,,elementwise_add,"[[B, 1, 1, d_rope], [B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]","[12769, 12776]",20,self_attn,,1,model.layers.20.self_attn,aten.add.Tensor,[],decode,False
