op_id,block_type,repeat,layers,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
178,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",self_attn,compressor,indexer,scorer,,batched_matmul,"[[T, n_h_I, c_I], [T, c_I, T/m_csa]]",,,"[[T, n_h_I, T/m_csa]]","[176, 177]",4,self_attn,compressor,4,model.layers.4.self_attn.compressor.indexer.scorer,aten.bmm.default,[],prefill,False
179,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",self_attn,compressor,indexer,scorer,,relu,"[[B, T, n_h_I, T/m_csa]]",,,"[[B, T, n_h_I, T/m_csa]]",[178],4,self_attn,compressor,4,model.layers.4.self_attn.compressor.indexer.scorer,aten.relu.default,[],prefill,True
180,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",self_attn,compressor,indexer,scorer,weights_proj,matmul,"[[T, d_model], [d_model, n_h_I]]","[n_h_I, d_model]",1,"[[T, n_h_I]]",[162],4,self_attn,compressor,5,model.layers.4.self_attn.compressor.indexer.scorer.weights_proj,aten.mm.default,[model.layers.4.self_attn.compressor.indexer.scorer.weights_proj.weight],prefill,False
181,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",self_attn,,,,,batched_matmul,"[[n_h, T, d_head], [n_h, d_head, T+T/m_csa]]",,,"[[n_h, T, T+T/m_csa]]","[166, 168, 172]",4,self_attn,,1,model.layers.4.self_attn,aten.bmm.default,[],prefill,False
182,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",self_attn,,,,,softmax,"[[B, n_h, T, T+T/m_csa+1]]",,,"[[B, n_h, T, T+T/m_csa+1]]","[172, 179, 180, 181]",4,self_attn,,1,model.layers.4.self_attn,aten._softmax.default,[],prefill,False
183,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",self_attn,,,,,batched_matmul,"[[n_h, T, T+T/m_csa], [n_h, T+T/m_csa, d_head]]",,,"[[n_h, T, d_head]]","[168, 172, 182]",4,self_attn,,1,model.layers.4.self_attn,aten.bmm.default,[],prefill,False
184,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",self_attn,o_a_proj,,,,batched_matmul,"[[g_o, T, d_model], [g_o, d_model, d_g]]","[g_o*d_g, d_model]",-1,"[[g_o, T, d_g]]",[183],4,self_attn,o_a_proj,2,model.layers.4.self_attn.o_a_proj,aten.bmm.default,[model.layers.4.self_attn.o_a_proj.weight],prefill,False
185,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",self_attn,o_b_proj,,,,matmul,"[[T, g_o*d_g], [g_o*d_g, d_model]]","[d_model, g_o*d_g]",1,"[[T, d_model]]",[184],4,self_attn,o_b_proj,2,model.layers.4.self_attn.o_b_proj,aten.mm.default,[model.layers.4.self_attn.o_b_proj.weight],prefill,False
186,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",,,,,,elementwise_mul,"[[B, T, n_hc, 1], [B, T, 1, d_model]]",,,"[[B, T, n_hc, d_model]]","[158, 185]",4,,,0,model.layers.4,aten.mul.Tensor,[],prefill,False
187,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",,,,,,batched_matmul,"[[T, n_hc, n_hc], [T, n_hc, d_model]]",,,"[[T, n_hc, d_model]]","[154, 159]",4,,,0,model.layers.4,aten.bmm.default,[],prefill,False
188,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",,,,,,elementwise_add,"[[B, T, n_hc, d_model], [B, T, n_hc, d_model]]",,,"[[B, T, n_hc, d_model]]","[186, 187]",4,,,0,model.layers.4,aten.add.Tensor,[],prefill,False
189,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",ffn_hc,input_norm,,,,rmsnorm,"[[B, T, n_hc*d_model]]",,,"[[B, T, n_hc*d_model]]",[188],4,ffn_hc,input_norm,2,model.layers.4.ffn_hc.input_norm,pow+mean+add+rsqrt+mul,[],prefill,False
190,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",ffn_hc,,,,,matmul,"[[T, n_hc*d_model], [n_hc*d_model, (2+n_hc)*n_hc]]","[(2+n_hc)*n_hc, n_hc*d_model]",1,"[[T, (2+n_hc)*n_hc]]",[189],4,ffn_hc,,1,model.layers.4.ffn_hc,aten.mm.default,[model.layers.4.ffn_hc.fn],prefill,False
191,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",ffn_hc,,,,,sigmoid,"[[B, T, n_hc]]",,,"[[B, T, n_hc]]",[190],4,ffn_hc,,1,model.layers.4.ffn_hc,aten.sigmoid.default,[],prefill,False
192,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",ffn_hc,,,,,sigmoid,"[[B, T, n_hc]]",,,"[[B, T, n_hc]]",[190],4,ffn_hc,,1,model.layers.4.ffn_hc,aten.sigmoid.default,[],prefill,False
193,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",ffn_hc,,,,,softmax,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, n_hc]]",[190],4,ffn_hc,,1,model.layers.4.ffn_hc,aten._softmax.default,[],prefill,False
194,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",ffn_hc,,,,,elementwise_mul,"[[B, T, n_hc, 1], [B, T, n_hc, d_model]]",,,"[[B, T, n_hc, d_model]]","[188, 191]",4,ffn_hc,,1,model.layers.4.ffn_hc,aten.mul.Tensor,[],prefill,False
195,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",ffn_hc,,,,,sum,"[[B, T, n_hc, d_model]]",,,"[[B, T, d_model]]",[194],4,ffn_hc,,1,model.layers.4.ffn_hc,aten.sum.dim_IntList,[],prefill,True
196,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",post_attention_layernorm,,,,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[195],4,post_attention_layernorm,,1,model.layers.4.post_attention_layernorm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.4.post_attention_layernorm.weight],prefill,False
197,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",mlp,gate,,,,matmul,"[[T, d_model], [d_model, E]]","[E, d_model]",1,"[[T, E]]",[196],4,mlp,gate,2,model.layers.4.mlp.gate,aten.mm.default,[model.layers.4.mlp.gate.weight],prefill,False
198,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",mlp,experts,,,,grouped_matmul,"[[k*T, d_model], [E, d_model, d_model], [E]]","[E, d_model, d_model]",1,"[[k*T, 2*d_moe]]","[196, 197]",4,mlp,experts,2,model.layers.4.mlp.experts,aten._grouped_mm.default,[model.layers.4.mlp.experts.gate_up_proj],prefill,False
199,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",mlp,experts,act_fn,,,silu,"[[k*T, d_moe]]",,,"[[k*T, d_moe]]",[198],4,mlp,experts,3,model.layers.4.mlp.experts.act_fn,aten.silu.default,[],prefill,False
200,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",mlp,experts,,,,elementwise_mul,"[[k*T, d_moe], [k*T, d_moe]]",,,"[[k*T, d_moe]]","[198, 199]",4,mlp,experts,2,model.layers.4.mlp.experts,aten.mul.Tensor,[],prefill,False
201,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",mlp,experts,,,,grouped_matmul,"[[k*T, d_moe], [E, d_moe, d_model], [E]]","[E, d_model, d_moe]",1,"[[k*T, d_model]]","[197, 200]",4,mlp,experts,2,model.layers.4.mlp.experts,aten._grouped_mm.default,[model.layers.4.mlp.experts.down_proj],prefill,False
202,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",mlp,experts,,,,elementwise_mul,"[[k*T, d_model], [k*T, B]]",,,"[[k*T, d_model]]","[197, 201]",4,mlp,experts,2,model.layers.4.mlp.experts,aten.mul.Tensor,[],prefill,False
203,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",mlp,experts,,,,sum,"[[T, k, d_model]]",,,"[[T, d_model]]","[197, 202]",4,mlp,experts,2,model.layers.4.mlp.experts,aten.sum.dim_IntList,[],prefill,True
204,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",mlp,shared_experts,gate_proj,,,matmul,"[[T, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[T, d_moe]]",[196],4,mlp,shared_experts,3,model.layers.4.mlp.shared_experts.gate_proj,aten.mm.default,[model.layers.4.mlp.shared_experts.gate_proj.weight],prefill,False
205,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",mlp,shared_experts,up_proj,,,matmul,"[[T, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[T, d_moe]]",[196],4,mlp,shared_experts,3,model.layers.4.mlp.shared_experts.up_proj,aten.mm.default,[model.layers.4.mlp.shared_experts.up_proj.weight],prefill,False
206,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",mlp,shared_experts,act_fn,,,silu,"[[B, T, d_moe]]",,,"[[B, T, d_moe]]",[204],4,mlp,shared_experts,3,model.layers.4.mlp.shared_experts.act_fn,aten.silu.default,[],prefill,False
207,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",mlp,shared_experts,,,,elementwise_mul,"[[B, T, d_moe], [B, T, d_moe]]",,,"[[B, T, d_moe]]","[205, 206]",4,mlp,shared_experts,2,model.layers.4.mlp.shared_experts,aten.mul.Tensor,[],prefill,False
208,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",mlp,shared_experts,down_proj,,,matmul,"[[T, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[T, d_model]]",[207],4,mlp,shared_experts,3,model.layers.4.mlp.shared_experts.down_proj,aten.mm.default,[model.layers.4.mlp.shared_experts.down_proj.weight],prefill,False
209,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",mlp,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[203, 208]",4,mlp,,1,model.layers.4.mlp,aten.add.Tensor,[],prefill,False
210,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",,,,,,elementwise_mul,"[[B, T, n_hc, 1], [B, T, 1, d_model]]",,,"[[B, T, n_hc, d_model]]","[192, 209]",4,,,0,model.layers.4,aten.mul.Tensor,[],prefill,False
211,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",,,,,,batched_matmul,"[[T, n_hc, n_hc], [T, n_hc, d_model]]",,,"[[T, n_hc, d_model]]","[188, 193]",4,,,0,model.layers.4,aten.bmm.default,[],prefill,False
212,MLA+MoE,20,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42",,,,,,elementwise_add,"[[B, T, n_hc, d_model], [B, T, n_hc, d_model]]",,,"[[B, T, n_hc, d_model]]","[210, 211]",4,,,0,model.layers.4,aten.add.Tensor,[],prefill,False
213,norm,1,,model,hc_head,input_norm,,,rmsnorm,"[[B, T, n_hc*d_model]]",,,"[[B, T, n_hc*d_model]]",[212],,other,,3,model.hc_head.input_norm,pow+mean+add+rsqrt+mul,[],prefill,False
214,-,1,,model,hc_head,,,,matmul,"[[T, n_hc*d_model], [n_hc*d_model, n_hc]]","[n_hc, n_hc*d_model]",1,"[[T, n_hc]]",[213],,other,,2,model.hc_head,aten.mm.default,[model.hc_head.hc_fn],prefill,False
215,-,1,,model,hc_head,,,,sigmoid,"[[B, T, n_hc]]",,,"[[B, T, n_hc]]",[214],,other,,2,model.hc_head,aten.sigmoid.default,[],prefill,False
216,-,1,,model,hc_head,,,,elementwise_mul,"[[B, T, n_hc, 1], [B, T, n_hc, d_model]]",,,"[[B, T, n_hc, d_model]]","[212, 215]",,other,,2,model.hc_head,aten.mul.Tensor,[],prefill,False
217,-,1,,model,hc_head,,,,sum,"[[B, T, n_hc, d_model]]",,,"[[B, T, d_model]]",[216],,other,,2,model.hc_head,aten.sum.dim_IntList,[],prefill,True
218,norm,1,,model,norm,,,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[217],,other,,2,model.norm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.norm.weight],prefill,False
219,head,1,,lm_head,,,,,matmul,"[[T, d_model], [d_model, V]]","[V, d_model]",1,"[[T, V]]",[218],,other,,1,lm_head,aten.mm.default,[lm_head.weight],prefill,False
