op_id,block_type,repeat,layers,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
170,xLSTM,1,0,mlstm_layer,multihead_norm,rmsnorm,"[[B, T, n_h, d_head]]",[d_model*v_f],-1,"[[B, T, d_model*v_f]]","[17, 18, 19, 27, 28, 29, 37, 38, 39, 47, 48, 49, 57, 58, 59, 67, 68, 69, 77, 78, 79, 87, 88, 89, 97, 98, 99, 107, 108, 109, 117, 118, 119, 127, 128, 129, 137, 138, 139, 147, 148, 149, 157, 158, 159, 167, 168, 169]",0,mlstm_layer,multihead_norm,2,backbone.blocks.0.mlstm_layer.multihead_norm,mean+sub+var+add+rsqrt+mul+clone+_unsafe_view+mul,[backbone.blocks.0.mlstm_layer.multihead_norm.weight],prefill,False
171,xLSTM,1,0,mlstm_layer,ogate_act_fn,sigmoid,"[[B, T, d_model*v_f]]",,,"[[B, T, d_model*v_f]]",[5],0,mlstm_layer,ogate_act_fn,2,backbone.blocks.0.mlstm_layer.ogate_act_fn,aten.sigmoid.default,[],prefill,False
172,xLSTM,1,0,mlstm_layer,,elementwise_mul,"[[B, T, d_model*v_f], [B, T, d_model*v_f]]",,,"[[B, T, d_model*v_f]]","[170, 171]",0,mlstm_layer,,1,backbone.blocks.0.mlstm_layer,aten.mul.Tensor,[],prefill,False
173,xLSTM,1,0,mlstm_layer,out_proj,matmul,"[[T, d_model*v_f], [d_model*v_f, d_model*v_f]]","[d_model*v_f, d_model*v_f]",1,"[[T, d_model*v_f]]",[172],0,mlstm_layer,out_proj,2,backbone.blocks.0.mlstm_layer.out_proj,aten.mm.default,[backbone.blocks.0.mlstm_layer.out_proj.weight],prefill,False
174,xLSTM,1,0,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[0, 173]",0,,,0,backbone.blocks.0,aten.add.Tensor,[],prefill,False
175,xLSTM,1,0,norm_ffn,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[174],0,norm_ffn,,1,backbone.blocks.0.norm_ffn,pow+mean+add+rsqrt+mul+mul,[backbone.blocks.0.norm_ffn.weight],prefill,False
176,xLSTM,1,0,ffn,proj_up_gate,matmul,"[[T, d_model], [d_model, roundup(d_model*ffn_f,ffn_r)]]","[roundup(d_model*ffn_f,ffn_r), d_model]",1,"[[T, roundup(d_model*ffn_f,ffn_r)]]",[175],0,ffn,proj_up_gate,2,backbone.blocks.0.ffn.proj_up_gate,aten.mm.default,[backbone.blocks.0.ffn.proj_up_gate.weight],prefill,False
177,xLSTM,1,0,ffn,act_fn,silu,"[[B, T, roundup(d_model*ffn_f,ffn_r)]]",,,"[[B, T, roundup(d_model*ffn_f,ffn_r)]]",[176],0,ffn,act_fn,2,backbone.blocks.0.ffn.act_fn,aten.silu.default,[],prefill,False
178,xLSTM,1,0,ffn,proj_up,matmul,"[[T, d_model], [d_model, roundup(d_model*ffn_f,ffn_r)]]","[roundup(d_model*ffn_f,ffn_r), d_model]",1,"[[T, roundup(d_model*ffn_f,ffn_r)]]",[175],0,ffn,proj_up,2,backbone.blocks.0.ffn.proj_up,aten.mm.default,[backbone.blocks.0.ffn.proj_up.weight],prefill,False
179,xLSTM,1,0,ffn,,elementwise_mul,"[[B, T, roundup(d_model*ffn_f,ffn_r)], [B, T, roundup(d_model*ffn_f,ffn_r)]]",,,"[[B, T, roundup(d_model*ffn_f,ffn_r)]]","[177, 178]",0,ffn,,1,backbone.blocks.0.ffn,aten.mul.Tensor,[],prefill,False
180,xLSTM,1,0,ffn,proj_down,matmul,"[[T, roundup(d_model*ffn_f,ffn_r)], [roundup(d_model*ffn_f,ffn_r), d_model]]","[d_model, roundup(d_model*ffn_f,ffn_r)]",1,"[[T, d_model]]",[179],0,ffn,proj_down,2,backbone.blocks.0.ffn.proj_down,aten.mm.default,[backbone.blocks.0.ffn.proj_down.weight],prefill,False
181,xLSTM,1,0,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[174, 180]",0,,,0,backbone.blocks.0,aten.add.Tensor,[],prefill,False
182,xLSTM,31,1-31,norm_mlstm,,rmsnorm,"[[B, T, d_model*v_f]]",[d_model*v_f],-1,"[[B, T, d_model*v_f]]",[181],1,norm_mlstm,,1,backbone.blocks.1.norm_mlstm,pow+mean+add+rsqrt+mul+mul,[backbone.blocks.1.norm_mlstm.weight],prefill,False
183,xLSTM,31,1-31,mlstm_layer,q,matmul,"[[T, d_model*v_f], [d_model*v_f, d_model*qk_f]]","[d_model*qk_f, d_model*v_f]",1,"[[T, d_model*qk_f]]",[182],1,mlstm_layer,q,2,backbone.blocks.1.mlstm_layer.q,aten.mm.default,[backbone.blocks.1.mlstm_layer.q.weight],prefill,False
184,xLSTM,31,1-31,mlstm_layer,k,matmul,"[[T, d_model*v_f], [d_model*v_f, d_model*qk_f]]","[d_model*qk_f, d_model*v_f]",1,"[[T, d_model*qk_f]]",[182],1,mlstm_layer,k,2,backbone.blocks.1.mlstm_layer.k,aten.mm.default,[backbone.blocks.1.mlstm_layer.k.weight],prefill,False
185,xLSTM,31,1-31,mlstm_layer,v,matmul,"[[T, d_model*v_f], [d_model*v_f, d_model*v_f]]","[d_model*v_f, d_model*v_f]",1,"[[T, d_model*v_f]]",[182],1,mlstm_layer,v,2,backbone.blocks.1.mlstm_layer.v,aten.mm.default,[backbone.blocks.1.mlstm_layer.v.weight],prefill,False
186,xLSTM,31,1-31,mlstm_layer,ogate_preact,matmul,"[[T, d_model*v_f], [d_model*v_f, d_model*v_f]]","[d_model*v_f, d_model*v_f]",1,"[[T, d_model*v_f]]",[182],1,mlstm_layer,ogate_preact,2,backbone.blocks.1.mlstm_layer.ogate_preact,aten.mm.default,[backbone.blocks.1.mlstm_layer.ogate_preact.weight],prefill,False
187,xLSTM,31,1-31,mlstm_layer,igate_preact,linear,"[[n_h], [T, d_model*v_f], [d_model*v_f, n_h]]","[n_h, d_model*v_f]",2,"[[T, n_h]]",[182],1,mlstm_layer,igate_preact,2,backbone.blocks.1.mlstm_layer.igate_preact,aten.addmm.default,"[backbone.blocks.1.mlstm_layer.igate_preact.bias, backbone.blocks.1.mlstm_layer.igate_preact.weight]",prefill,False
188,xLSTM,31,1-31,mlstm_layer,,tanh,"[[B, T, n_h]]",,,"[[B, T, n_h]]",[187],1,mlstm_layer,,1,backbone.blocks.1.mlstm_layer,aten.tanh.default,[],prefill,False
189,xLSTM,31,1-31,mlstm_layer,fgate_preact,linear,"[[n_h], [T, d_model*v_f], [d_model*v_f, n_h]]","[n_h, d_model*v_f]",2,"[[T, n_h]]",[182],1,mlstm_layer,fgate_preact,2,backbone.blocks.1.mlstm_layer.fgate_preact,aten.addmm.default,"[backbone.blocks.1.mlstm_layer.fgate_preact.bias, backbone.blocks.1.mlstm_layer.fgate_preact.weight]",prefill,False
190,xLSTM,31,1-31,mlstm_layer,,tanh,"[[B, T, n_h]]",,,"[[B, T, n_h]]",[189],1,mlstm_layer,,1,backbone.blocks.1.mlstm_layer,aten.tanh.default,[],prefill,False
191,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
192,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
193,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
194,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
195,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[191],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
196,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 192]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
197,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[195, 196]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
198,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 193, 194]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
199,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[193, 197]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
200,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
201,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
202,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
203,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
204,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
205,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[197, 201]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
206,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 202]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
207,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[205, 206]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
208,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 203, 204]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
209,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[203, 207]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
210,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
211,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
212,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
213,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
214,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
215,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[207, 211]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
216,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 212]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
217,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[215, 216]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
218,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 213, 214]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
219,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[213, 217]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
220,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
221,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
222,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
223,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
224,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
225,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[217, 221]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
226,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 222]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
227,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[225, 226]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
228,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 214, 221, 222, 223, 224]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
229,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[223, 227]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
230,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
231,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
232,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
233,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
234,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
235,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[227, 231]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
236,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 232]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
237,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[235, 236]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
238,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 214, 221, 222, 224, 231, 232, 233, 234]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
239,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[233, 237]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
240,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
241,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
242,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
243,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
244,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
245,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[237, 241]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
246,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 242]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
247,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[245, 246]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
248,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 214, 221, 222, 224, 231, 232, 234, 241, 242, 243, 244]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
249,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[243, 247]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
250,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
251,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
252,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
253,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
254,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
255,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[247, 251]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
