op_id,block_type,repeat,layers,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
170,attn+FFN,1,29,mamba_decoder,,,,,elementwise_add,"[[B, B, d_model], [B, B, d_model]]",,"[[B, B, d_model]]","[9, 169]",29,mamba_decoder,,1,model.layers.29.mamba_decoder,aten.add.Tensor,[],decode,False
171,attn+FFN,1,29,mamba_decoder,input_layernorm,,,,rmsnorm,"[[B, B, d_model]]",[d_model],"[[B, B, d_model]]",[170],29,mamba_decoder,input_layernorm,2,model.layers.29.mamba_decoder.input_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.29.mamba_decoder.input_layernorm.weight],decode,False
172,attn+FFN,1,29,mamba_decoder,mamba,in_proj,,,matmul,"[[B, d_model], [d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]","[[B, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[171],29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.in_proj,aten.mm.default,[model.layers.29.mamba_decoder.mamba.in_proj.weight],decode,False
173,attn+FFN,1,29,mamba_decoder,mamba,act,,,silu,"[[B, d_inner+2*n_g*d_state]]",,"[[B, d_inner+2*n_g*d_state]]",[172],29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.act,aten.silu.default,[],decode,False
174,attn+FFN,1,29,mamba_decoder,mamba,,,,exp,[[d_head_ssm]],,[[d_head_ssm]],[],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.exp.default,[model.layers.29.mamba_decoder.mamba.A_log],decode,False
175,attn+FFN,1,29,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, n_h_ssm, d_state]]",,"[[B, d_head_ssm, n_h_ssm, d_state]]","[172, 174]",29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.exp.default,[],decode,False
176,attn+FFN,1,29,mamba_decoder,mamba,,,,batched_matmul,"[[d_head_ssm, n_h_ssm, d_state], [d_head_ssm, d_state, B]]",,"[[d_head_ssm, n_h_ssm, B]]","[172, 173, 175]",29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.bmm.default,[],decode,False
177,attn+FFN,1,29,mamba_decoder,mamba,norm,,,rmsnorm,"[[B, B, d_inner]]",[d_inner],"[[B, B, d_inner]]","[172, 173, 176]",29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.norm,silu+mul+view+pow+mean+add+rsqrt+mul+view+mul,[model.layers.29.mamba_decoder.mamba.norm.weight],decode,False
178,attn+FFN,1,29,mamba_decoder,mamba,out_proj,,,matmul,"[[B, d_inner], [d_inner, d_model]]","[d_model, d_inner]","[[B, d_model]]",[177],29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.out_proj,aten.mm.default,[model.layers.29.mamba_decoder.mamba.out_proj.weight],decode,False
179,attn+FFN,1,29,mamba_decoder,,,,,elementwise_add,"[[B, B, d_model], [B, B, d_model]]",,"[[B, B, d_model]]","[9, 178]",29,mamba_decoder,,1,model.layers.29.mamba_decoder,aten.add.Tensor,[],decode,False
180,attn+FFN,1,35,shared_transformer,,,,,concat,"[[B, B, d_model], [B, B, d_model]]",,"[[B, B, d_attn]]","[0, 9]",35,shared_transformer,,1,model.layers.35.shared_transformer,aten.cat.default,[],decode,False
181,attn+FFN,1,35,shared_transformer,input_layernorm,,,,rmsnorm,"[[B, B, d_attn]]",[d_attn],"[[B, B, d_attn]]",[180],35,shared_transformer,input_layernorm,2,model.layers.35.shared_transformer.input_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.5.shared_transformer.input_layernorm.weight],decode,False
182,attn+FFN,1,35,shared_transformer,self_attn,q_proj,,,matmul,"[[B, d_attn], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]","[[B, d_attn]]",[181],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.q_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.q_proj.weight],decode,False
183,attn+FFN,1,35,shared_transformer,self_attn,k_proj,,,matmul,"[[B, d_attn], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]","[[B, d_attn]]",[181],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.k_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.k_proj.weight],decode,False
184,attn+FFN,1,35,shared_transformer,self_attn,v_proj,,,matmul,"[[B, d_attn], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]","[[B, d_attn]]",[181],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.v_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.v_proj.weight],decode,False
185,attn+FFN,1,35,shared_transformer,self_attn,linear_q_adapter_list,5,0,matmul,"[[B, d_attn], [d_attn, d_head]]","[d_head, d_attn]","[[B, d_head]]",[181],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_q_adapter_list.5.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.5.0.weight],decode,False
186,attn+FFN,1,35,shared_transformer,self_attn,linear_q_adapter_list,5,1,matmul,"[[B, d_head], [d_head, d_attn]]","[d_attn, d_head]","[[B, d_attn]]",[185],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_q_adapter_list.5.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.5.1.weight],decode,False
187,attn+FFN,1,35,shared_transformer,self_attn,linear_k_adapter_list,5,0,matmul,"[[B, d_attn], [d_attn, d_head]]","[d_head, d_attn]","[[B, d_head]]",[181],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_k_adapter_list.5.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.5.0.weight],decode,False
188,attn+FFN,1,35,shared_transformer,self_attn,linear_k_adapter_list,5,1,matmul,"[[B, d_head], [d_head, d_attn]]","[d_attn, d_head]","[[B, d_attn]]",[187],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_k_adapter_list.5.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.5.1.weight],decode,False
189,attn+FFN,1,35,shared_transformer,self_attn,linear_v_adapter_list,5,0,matmul,"[[B, d_attn], [d_attn, d_head]]","[d_head, d_attn]","[[B, d_head]]",[181],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_v_adapter_list.5.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.5.0.weight],decode,False
190,attn+FFN,1,35,shared_transformer,self_attn,linear_v_adapter_list,5,1,matmul,"[[B, d_head], [d_head, d_attn]]","[d_attn, d_head]","[[B, d_attn]]",[189],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_v_adapter_list.5.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.5.1.weight],decode,False
191,attn+FFN,1,35,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,"[[n_h, B, T+1]]","[182, 183, 186, 188]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.bmm.default,[],decode,False
192,attn+FFN,1,35,shared_transformer,self_attn,,,,softmax,"[[B, n_h, B, T+1]]",,"[[B, n_h, B, T+1]]",[191],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten._safe_softmax.default,[],decode,False
193,attn+FFN,1,35,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,"[[n_h, B, d_head]]","[184, 190, 192]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.bmm.default,[],decode,False
194,attn+FFN,1,35,shared_transformer,self_attn,o_proj,,,matmul,"[[B, d_attn], [d_attn, d_model]]","[d_model, d_attn]","[[B, d_model]]",[193],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.o_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.o_proj.weight],decode,False
195,attn+FFN,1,35,shared_transformer,pre_ff_layernorm,,,,rmsnorm,"[[B, B, d_model]]",[d_model],"[[B, B, d_model]]",[194],35,shared_transformer,pre_ff_layernorm,2,model.layers.35.shared_transformer.pre_ff_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.5.shared_transformer.pre_ff_layernorm.weight],decode,False
196,attn+FFN,1,35,shared_transformer,feed_forward,gate_up_proj,,,matmul,"[[B, d_model], [d_model, 2*d_ff]]","[2*d_ff, d_model]","[[B, 2*d_ff]]",[195],35,shared_transformer,feed_forward,3,model.layers.35.shared_transformer.feed_forward.gate_up_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj.weight],decode,False
197,attn+FFN,1,35,shared_transformer,feed_forward,gate_up_proj_adapter_list,5,0,matmul,"[[B, d_model], [d_model, r_lora]]","[r_lora, d_model]","[[B, r_lora]]",[195],35,shared_transformer,feed_forward,5,model.layers.35.shared_transformer.feed_forward.gate_up_proj_adapter_list.5.0,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.5.0.weight],decode,False
198,attn+FFN,1,35,shared_transformer,feed_forward,gate_up_proj_adapter_list,5,1,matmul,"[[B, r_lora], [r_lora, 2*d_ff]]","[2*d_ff, r_lora]","[[B, 2*d_ff]]",[197],35,shared_transformer,feed_forward,5,model.layers.35.shared_transformer.feed_forward.gate_up_proj_adapter_list.5.1,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.5.1.weight],decode,False
199,attn+FFN,1,35,shared_transformer,feed_forward,,,,elementwise_add,"[[B, B, 2*d_ff], [B, B, 2*d_ff]]",,"[[B, B, 2*d_ff]]","[196, 198]",35,shared_transformer,feed_forward,2,model.layers.35.shared_transformer.feed_forward,aten.add.Tensor,[],decode,False
200,attn+FFN,1,35,shared_transformer,feed_forward,act_fn,,,gelu,"[[B, B, d_ff]]",,"[[B, B, d_ff]]",[199],35,shared_transformer,feed_forward,3,model.layers.35.shared_transformer.feed_forward.act_fn,aten.gelu.default,[],decode,False
201,attn+FFN,1,35,shared_transformer,feed_forward,,,,elementwise_mul,"[[B, B, d_ff], [B, B, d_ff]]",,"[[B, B, d_ff]]","[199, 200]",35,shared_transformer,feed_forward,2,model.layers.35.shared_transformer.feed_forward,aten.mul.Tensor,[],decode,False
202,attn+FFN,1,35,shared_transformer,feed_forward,down_proj,,,matmul,"[[B, d_ff], [d_ff, d_model]]","[d_model, d_ff]","[[B, d_model]]",[201],35,shared_transformer,feed_forward,3,model.layers.35.shared_transformer.feed_forward.down_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.down_proj.weight],decode,False
203,attn+FFN,1,35,linear,,,,,matmul,"[[B, d_model], [d_model, d_model]]","[d_model, d_model]","[[B, d_model]]",[202],35,linear,,1,model.layers.35.linear,aten.mm.default,[model.layers.35.linear.weight],decode,False
204,attn+FFN,1,35,mamba_decoder,,,,,elementwise_add,"[[B, B, d_model], [B, B, d_model]]",,"[[B, B, d_model]]","[9, 203]",35,mamba_decoder,,1,model.layers.35.mamba_decoder,aten.add.Tensor,[],decode,False
205,attn+FFN,1,35,mamba_decoder,input_layernorm,,,,rmsnorm,"[[B, B, d_model]]",[d_model],"[[B, B, d_model]]",[204],35,mamba_decoder,input_layernorm,2,model.layers.35.mamba_decoder.input_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.35.mamba_decoder.input_layernorm.weight],decode,False
206,attn+FFN,1,35,mamba_decoder,mamba,in_proj,,,matmul,"[[B, d_model], [d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]","[[B, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[205],35,mamba_decoder,mamba,3,model.layers.35.mamba_decoder.mamba.in_proj,aten.mm.default,[model.layers.35.mamba_decoder.mamba.in_proj.weight],decode,False
207,attn+FFN,1,35,mamba_decoder,mamba,act,,,silu,"[[B, d_inner+2*n_g*d_state]]",,"[[B, d_inner+2*n_g*d_state]]",[206],35,mamba_decoder,mamba,3,model.layers.35.mamba_decoder.mamba.act,aten.silu.default,[],decode,False
208,attn+FFN,1,35,mamba_decoder,mamba,,,,exp,[[d_head_ssm]],,[[d_head_ssm]],[],35,mamba_decoder,mamba,2,model.layers.35.mamba_decoder.mamba,aten.exp.default,[model.layers.35.mamba_decoder.mamba.A_log],decode,False
209,attn+FFN,1,35,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, n_h_ssm, d_state]]",,"[[B, d_head_ssm, n_h_ssm, d_state]]","[206, 208]",35,mamba_decoder,mamba,2,model.layers.35.mamba_decoder.mamba,aten.exp.default,[],decode,False
210,attn+FFN,1,35,mamba_decoder,mamba,,,,batched_matmul,"[[d_head_ssm, n_h_ssm, d_state], [d_head_ssm, d_state, B]]",,"[[d_head_ssm, n_h_ssm, B]]","[206, 207, 209]",35,mamba_decoder,mamba,2,model.layers.35.mamba_decoder.mamba,aten.bmm.default,[],decode,False
211,attn+FFN,1,35,mamba_decoder,mamba,norm,,,rmsnorm,"[[B, B, d_inner]]",[d_inner],"[[B, B, d_inner]]","[206, 207, 210]",35,mamba_decoder,mamba,3,model.layers.35.mamba_decoder.mamba.norm,silu+mul+view+pow+mean+add+rsqrt+mul+view+mul,[model.layers.35.mamba_decoder.mamba.norm.weight],decode,False
212,attn+FFN,1,35,mamba_decoder,mamba,out_proj,,,matmul,"[[B, d_inner], [d_inner, d_model]]","[d_model, d_inner]","[[B, d_model]]",[211],35,mamba_decoder,mamba,3,model.layers.35.mamba_decoder.mamba.out_proj,aten.mm.default,[model.layers.35.mamba_decoder.mamba.out_proj.weight],decode,False
213,attn+FFN,1,35,mamba_decoder,,,,,elementwise_add,"[[B, B, d_model], [B, B, d_model]]",,"[[B, B, d_model]]","[9, 212]",35,mamba_decoder,,1,model.layers.35.mamba_decoder,aten.add.Tensor,[],decode,False
214,norm,1,,model,final_layernorm,,,,rmsnorm,"[[B, B, d_model]]",[d_model],"[[B, B, d_model]]",[9],,other,,2,model.final_layernorm,pow+mean+add+rsqrt+mul+mul,[model.final_layernorm.weight],decode,False
215,head,1,,lm_head,,,,,matmul,"[[B, d_model], [d_model, V]]","[V, d_model]","[[B, V]]",[214],,other,,1,lm_head,aten.mm.default,[model.embed_tokens.weight],decode,False
