op_id,block_type,repeat,layers,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
165,attn+FFN,1,29,shared_transformer,self_attn,v_proj,,,matmul,"[[T, n_h*d_head], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[T, n_h*d_head]]",[162],29,shared_transformer,self_attn,3,model.layers.29.shared_transformer.self_attn.v_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.v_proj.weight],prefill,False
166,attn+FFN,1,29,shared_transformer,self_attn,linear_q_adapter_list,4,0,matmul,"[[T, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[T, d_head]]",[162],29,shared_transformer,self_attn,5,model.layers.29.shared_transformer.self_attn.linear_q_adapter_list.4.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.4.0.weight],prefill,False
167,attn+FFN,1,29,shared_transformer,self_attn,linear_q_adapter_list,4,1,matmul,"[[T, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[T, d_attn]]",[166],29,shared_transformer,self_attn,5,model.layers.29.shared_transformer.self_attn.linear_q_adapter_list.4.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.4.1.weight],prefill,False
168,attn+FFN,1,29,shared_transformer,self_attn,linear_k_adapter_list,4,0,matmul,"[[T, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[T, d_head]]",[162],29,shared_transformer,self_attn,5,model.layers.29.shared_transformer.self_attn.linear_k_adapter_list.4.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.4.0.weight],prefill,False
169,attn+FFN,1,29,shared_transformer,self_attn,linear_k_adapter_list,4,1,matmul,"[[T, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[T, d_attn]]",[168],29,shared_transformer,self_attn,5,model.layers.29.shared_transformer.self_attn.linear_k_adapter_list.4.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.4.1.weight],prefill,False
170,attn+FFN,1,29,shared_transformer,self_attn,linear_v_adapter_list,4,0,matmul,"[[T, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[T, d_head]]",[162],29,shared_transformer,self_attn,5,model.layers.29.shared_transformer.self_attn.linear_v_adapter_list.4.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.4.0.weight],prefill,False
171,attn+FFN,1,29,shared_transformer,self_attn,linear_v_adapter_list,4,1,matmul,"[[T, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[T, d_attn]]",[170],29,shared_transformer,self_attn,5,model.layers.29.shared_transformer.self_attn.linear_v_adapter_list.4.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.4.1.weight],prefill,False
172,attn+FFN,1,29,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, T, d_head], [n_h, d_head, T]]",,,"[[n_h, T, T]]","[163, 164, 167, 169]",29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten.bmm.default,[],prefill,False
173,attn+FFN,1,29,shared_transformer,self_attn,,,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[172],29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten._safe_softmax.default,[],prefill,False
174,attn+FFN,1,29,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, T, T], [n_h, T, d_head]]",,,"[[n_h, T, d_head]]","[165, 171, 173]",29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten.bmm.default,[],prefill,False
175,attn+FFN,1,29,shared_transformer,self_attn,o_proj,,,matmul,"[[T, d_attn], [d_attn, d_model]]","[d_model, d_attn]",1,"[[T, d_model]]",[174],29,shared_transformer,self_attn,3,model.layers.29.shared_transformer.self_attn.o_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.o_proj.weight],prefill,False
176,attn+FFN,1,29,shared_transformer,pre_ff_layernorm,,,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[175],29,shared_transformer,pre_ff_layernorm,2,model.layers.29.shared_transformer.pre_ff_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.5.shared_transformer.pre_ff_layernorm.weight],prefill,False
177,attn+FFN,1,29,shared_transformer,feed_forward,gate_up_proj,,,matmul,"[[T, d_model], [d_model, 2*d_ff]]","[2*d_ff, d_model]",1,"[[T, 2*d_ff]]",[176],29,shared_transformer,feed_forward,3,model.layers.29.shared_transformer.feed_forward.gate_up_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj.weight],prefill,False
178,attn+FFN,1,29,shared_transformer,feed_forward,gate_up_proj_adapter_list,4,0,matmul,"[[T, d_model], [d_model, r_lora]]","[r_lora, d_model]",1,"[[T, r_lora]]",[176],29,shared_transformer,feed_forward,5,model.layers.29.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.0,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.0.weight],prefill,False
179,attn+FFN,1,29,shared_transformer,feed_forward,gate_up_proj_adapter_list,4,1,matmul,"[[T, r_lora], [r_lora, 2*d_ff]]","[2*d_ff, r_lora]",1,"[[T, 2*d_ff]]",[178],29,shared_transformer,feed_forward,5,model.layers.29.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.1,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.1.weight],prefill,False
180,attn+FFN,1,29,shared_transformer,feed_forward,,,,elementwise_add,"[[B, T, 2*d_ff], [B, T, 2*d_ff]]",,,"[[B, T, 2*d_ff]]","[177, 179]",29,shared_transformer,feed_forward,2,model.layers.29.shared_transformer.feed_forward,aten.add.Tensor,[],prefill,False
181,attn+FFN,1,29,shared_transformer,feed_forward,act_fn,,,gelu,"[[B, T, d_ff]]",,,"[[B, T, d_ff]]",[180],29,shared_transformer,feed_forward,3,model.layers.29.shared_transformer.feed_forward.act_fn,aten.gelu.default,[],prefill,False
182,attn+FFN,1,29,shared_transformer,feed_forward,,,,elementwise_mul,"[[B, T, d_ff], [B, T, d_ff]]",,,"[[B, T, d_ff]]","[180, 181]",29,shared_transformer,feed_forward,2,model.layers.29.shared_transformer.feed_forward,aten.mul.Tensor,[],prefill,False
183,attn+FFN,1,29,shared_transformer,feed_forward,down_proj,,,matmul,"[[T, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[T, d_model]]",[182],29,shared_transformer,feed_forward,3,model.layers.29.shared_transformer.feed_forward.down_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.down_proj.weight],prefill,False
184,attn+FFN,1,29,linear,,,,,matmul,"[[T, d_model], [d_model, d_model]]","[d_model, d_model]",1,"[[T, d_model]]",[183],29,linear,,1,model.layers.29.linear,aten.mm.default,[model.layers.29.linear.weight],prefill,False
185,attn+FFN,1,29,mamba_decoder,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[12, 184]",29,mamba_decoder,,1,model.layers.29.mamba_decoder,aten.add.Tensor,[],prefill,False
186,attn+FFN,1,29,mamba_decoder,input_layernorm,,,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[185],29,mamba_decoder,input_layernorm,2,model.layers.29.mamba_decoder.input_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.29.mamba_decoder.input_layernorm.weight],prefill,False
187,attn+FFN,1,29,mamba_decoder,mamba,in_proj,,,matmul,"[[T, d_model], [d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",1,"[[T, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[186],29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.in_proj,aten.mm.default,[model.layers.29.mamba_decoder.mamba.in_proj.weight],prefill,False
188,attn+FFN,1,29,mamba_decoder,mamba,conv1d,,,conv1d,"[[B, d_inner+2*n_g*d_state, T], [d_inner+2*n_g*d_state, B, d_conv], [d_inner+2*n_g*d_state]]","[d_inner+2*n_g*d_state, 1, d_conv]",1,"[[B, d_inner+2*n_g*d_state, T+d_conv-1]]",[187],29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.conv1d,aten.convolution.default,"[model.layers.29.mamba_decoder.mamba.conv1d.bias, model.layers.29.mamba_decoder.mamba.conv1d.weight]",prefill,False
189,attn+FFN,1,29,mamba_decoder,mamba,act,,,silu,"[[B, T, d_inner+2*n_g*d_state]]",,,"[[B, T, d_inner+2*n_g*d_state]]",[188],29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.act,aten.silu.default,[],prefill,False
190,attn+FFN,1,29,mamba_decoder,mamba,,,,exp,[[d_head_ssm]],,,[[d_head_ssm]],[],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.exp.default,[model.layers.29.mamba_decoder.mamba.A_log],prefill,False
191,attn+FFN,1,29,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, 1, d_chunk, d_chunk]]",,,"[[B, d_head_ssm, 1, d_chunk, d_chunk]]","[187, 190]",29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.exp.default,[],prefill,False
192,attn+FFN,1,29,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, 1, d_chunk]]",,,"[[B, d_head_ssm, 1, d_chunk]]","[187, 190]",29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.exp.default,[],prefill,False
193,attn+FFN,1,29,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, d_conv/2, d_conv/2]]",,,"[[B, d_head_ssm, d_conv/2, d_conv/2]]","[187, 190]",29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.exp.default,[],prefill,False
194,attn+FFN,1,29,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, 1, d_chunk]]",,,"[[B, d_head_ssm, 1, d_chunk]]","[187, 190]",29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.exp.default,[],prefill,False
195,attn+FFN,1,29,mamba_decoder,mamba,norm,,,rmsnorm,"[[B, T, d_inner]]",[d_inner],-1,"[[B, T, d_inner]]","[187, 189, 191, 192, 193, 194]",29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.norm,silu+mul+view+pow+mean+add+rsqrt+mul+view+mul,[model.layers.29.mamba_decoder.mamba.norm.weight],prefill,False
196,attn+FFN,1,29,mamba_decoder,mamba,out_proj,,,matmul,"[[T, d_inner], [d_inner, d_model]]","[d_model, d_inner]",1,"[[T, d_model]]",[195],29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.out_proj,aten.mm.default,[model.layers.29.mamba_decoder.mamba.out_proj.weight],prefill,False
197,attn+FFN,1,29,mamba_decoder,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[12, 196]",29,mamba_decoder,,1,model.layers.29.mamba_decoder,aten.add.Tensor,[],prefill,False
198,attn+FFN,1,35,shared_transformer,,,,,concat,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_attn]]","[0, 12]",35,shared_transformer,,1,model.layers.35.shared_transformer,aten.cat.default,[],prefill,False
199,attn+FFN,1,35,shared_transformer,input_layernorm,,,,rmsnorm,"[[B, T, d_attn]]",[d_attn],-1,"[[B, T, d_attn]]",[198],35,shared_transformer,input_layernorm,2,model.layers.35.shared_transformer.input_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.5.shared_transformer.input_layernorm.weight],prefill,False
200,attn+FFN,1,35,shared_transformer,self_attn,q_proj,,,matmul,"[[T, n_h*d_head], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[T, n_h*d_head]]",[199],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.q_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.q_proj.weight],prefill,False
201,attn+FFN,1,35,shared_transformer,self_attn,k_proj,,,matmul,"[[T, n_h*d_head], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[T, n_h*d_head]]",[199],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.k_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.k_proj.weight],prefill,False
202,attn+FFN,1,35,shared_transformer,self_attn,v_proj,,,matmul,"[[T, n_h*d_head], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[T, n_h*d_head]]",[199],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.v_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.v_proj.weight],prefill,False
203,attn+FFN,1,35,shared_transformer,self_attn,linear_q_adapter_list,5,0,matmul,"[[T, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[T, d_head]]",[199],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_q_adapter_list.5.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.5.0.weight],prefill,False
204,attn+FFN,1,35,shared_transformer,self_attn,linear_q_adapter_list,5,1,matmul,"[[T, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[T, d_attn]]",[203],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_q_adapter_list.5.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.5.1.weight],prefill,False
205,attn+FFN,1,35,shared_transformer,self_attn,linear_k_adapter_list,5,0,matmul,"[[T, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[T, d_head]]",[199],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_k_adapter_list.5.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.5.0.weight],prefill,False
206,attn+FFN,1,35,shared_transformer,self_attn,linear_k_adapter_list,5,1,matmul,"[[T, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[T, d_attn]]",[205],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_k_adapter_list.5.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.5.1.weight],prefill,False
207,attn+FFN,1,35,shared_transformer,self_attn,linear_v_adapter_list,5,0,matmul,"[[T, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[T, d_head]]",[199],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_v_adapter_list.5.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.5.0.weight],prefill,False
208,attn+FFN,1,35,shared_transformer,self_attn,linear_v_adapter_list,5,1,matmul,"[[T, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[T, d_attn]]",[207],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_v_adapter_list.5.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.5.1.weight],prefill,False
209,attn+FFN,1,35,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, T, d_head], [n_h, d_head, T]]",,,"[[n_h, T, T]]","[200, 201, 204, 206]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.bmm.default,[],prefill,False
210,attn+FFN,1,35,shared_transformer,self_attn,,,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[209],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten._safe_softmax.default,[],prefill,False
211,attn+FFN,1,35,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, T, T], [n_h, T, d_head]]",,,"[[n_h, T, d_head]]","[202, 208, 210]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.bmm.default,[],prefill,False
212,attn+FFN,1,35,shared_transformer,self_attn,o_proj,,,matmul,"[[T, d_attn], [d_attn, d_model]]","[d_model, d_attn]",1,"[[T, d_model]]",[211],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.o_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.o_proj.weight],prefill,False
213,attn+FFN,1,35,shared_transformer,pre_ff_layernorm,,,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[212],35,shared_transformer,pre_ff_layernorm,2,model.layers.35.shared_transformer.pre_ff_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.5.shared_transformer.pre_ff_layernorm.weight],prefill,False
214,attn+FFN,1,35,shared_transformer,feed_forward,gate_up_proj,,,matmul,"[[T, d_model], [d_model, 2*d_ff]]","[2*d_ff, d_model]",1,"[[T, 2*d_ff]]",[213],35,shared_transformer,feed_forward,3,model.layers.35.shared_transformer.feed_forward.gate_up_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj.weight],prefill,False
215,attn+FFN,1,35,shared_transformer,feed_forward,gate_up_proj_adapter_list,5,0,matmul,"[[T, d_model], [d_model, r_lora]]","[r_lora, d_model]",1,"[[T, r_lora]]",[213],35,shared_transformer,feed_forward,5,model.layers.35.shared_transformer.feed_forward.gate_up_proj_adapter_list.5.0,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.5.0.weight],prefill,False
216,attn+FFN,1,35,shared_transformer,feed_forward,gate_up_proj_adapter_list,5,1,matmul,"[[T, r_lora], [r_lora, 2*d_ff]]","[2*d_ff, r_lora]",1,"[[T, 2*d_ff]]",[215],35,shared_transformer,feed_forward,5,model.layers.35.shared_transformer.feed_forward.gate_up_proj_adapter_list.5.1,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.5.1.weight],prefill,False
217,attn+FFN,1,35,shared_transformer,feed_forward,,,,elementwise_add,"[[B, T, 2*d_ff], [B, T, 2*d_ff]]",,,"[[B, T, 2*d_ff]]","[214, 216]",35,shared_transformer,feed_forward,2,model.layers.35.shared_transformer.feed_forward,aten.add.Tensor,[],prefill,False
218,attn+FFN,1,35,shared_transformer,feed_forward,act_fn,,,gelu,"[[B, T, d_ff]]",,,"[[B, T, d_ff]]",[217],35,shared_transformer,feed_forward,3,model.layers.35.shared_transformer.feed_forward.act_fn,aten.gelu.default,[],prefill,False
219,attn+FFN,1,35,shared_transformer,feed_forward,,,,elementwise_mul,"[[B, T, d_ff], [B, T, d_ff]]",,,"[[B, T, d_ff]]","[217, 218]",35,shared_transformer,feed_forward,2,model.layers.35.shared_transformer.feed_forward,aten.mul.Tensor,[],prefill,False
220,attn+FFN,1,35,shared_transformer,feed_forward,down_proj,,,matmul,"[[T, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[T, d_model]]",[219],35,shared_transformer,feed_forward,3,model.layers.35.shared_transformer.feed_forward.down_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.down_proj.weight],prefill,False
221,attn+FFN,1,35,linear,,,,,matmul,"[[T, d_model], [d_model, d_model]]","[d_model, d_model]",1,"[[T, d_model]]",[220],35,linear,,1,model.layers.35.linear,aten.mm.default,[model.layers.35.linear.weight],prefill,False
222,attn+FFN,1,35,mamba_decoder,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[12, 221]",35,mamba_decoder,,1,model.layers.35.mamba_decoder,aten.add.Tensor,[],prefill,False
223,attn+FFN,1,35,mamba_decoder,input_layernorm,,,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[222],35,mamba_decoder,input_layernorm,2,model.layers.35.mamba_decoder.input_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.35.mamba_decoder.input_layernorm.weight],prefill,False
224,attn+FFN,1,35,mamba_decoder,mamba,in_proj,,,matmul,"[[T, d_model], [d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",1,"[[T, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[223],35,mamba_decoder,mamba,3,model.layers.35.mamba_decoder.mamba.in_proj,aten.mm.default,[model.layers.35.mamba_decoder.mamba.in_proj.weight],prefill,False
225,attn+FFN,1,35,mamba_decoder,mamba,conv1d,,,conv1d,"[[B, d_inner+2*n_g*d_state, T], [d_inner+2*n_g*d_state, B, d_conv], [d_inner+2*n_g*d_state]]","[d_inner+2*n_g*d_state, 1, d_conv]",1,"[[B, d_inner+2*n_g*d_state, T+d_conv-1]]",[224],35,mamba_decoder,mamba,3,model.layers.35.mamba_decoder.mamba.conv1d,aten.convolution.default,"[model.layers.35.mamba_decoder.mamba.conv1d.bias, model.layers.35.mamba_decoder.mamba.conv1d.weight]",prefill,False
226,attn+FFN,1,35,mamba_decoder,mamba,act,,,silu,"[[B, T, d_inner+2*n_g*d_state]]",,,"[[B, T, d_inner+2*n_g*d_state]]",[225],35,mamba_decoder,mamba,3,model.layers.35.mamba_decoder.mamba.act,aten.silu.default,[],prefill,False
227,attn+FFN,1,35,mamba_decoder,mamba,,,,exp,[[d_head_ssm]],,,[[d_head_ssm]],[],35,mamba_decoder,mamba,2,model.layers.35.mamba_decoder.mamba,aten.exp.default,[model.layers.35.mamba_decoder.mamba.A_log],prefill,False
228,attn+FFN,1,35,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, 1, d_chunk, d_chunk]]",,,"[[B, d_head_ssm, 1, d_chunk, d_chunk]]","[224, 227]",35,mamba_decoder,mamba,2,model.layers.35.mamba_decoder.mamba,aten.exp.default,[],prefill,False
229,attn+FFN,1,35,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, 1, d_chunk]]",,,"[[B, d_head_ssm, 1, d_chunk]]","[224, 227]",35,mamba_decoder,mamba,2,model.layers.35.mamba_decoder.mamba,aten.exp.default,[],prefill,False
230,attn+FFN,1,35,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, d_conv/2, d_conv/2]]",,,"[[B, d_head_ssm, d_conv/2, d_conv/2]]","[224, 227]",35,mamba_decoder,mamba,2,model.layers.35.mamba_decoder.mamba,aten.exp.default,[],prefill,False
231,attn+FFN,1,35,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, 1, d_chunk]]",,,"[[B, d_head_ssm, 1, d_chunk]]","[224, 227]",35,mamba_decoder,mamba,2,model.layers.35.mamba_decoder.mamba,aten.exp.default,[],prefill,False
232,attn+FFN,1,35,mamba_decoder,mamba,norm,,,rmsnorm,"[[B, T, d_inner]]",[d_inner],-1,"[[B, T, d_inner]]","[224, 226, 228, 229, 230, 231]",35,mamba_decoder,mamba,3,model.layers.35.mamba_decoder.mamba.norm,silu+mul+view+pow+mean+add+rsqrt+mul+view+mul,[model.layers.35.mamba_decoder.mamba.norm.weight],prefill,False
233,attn+FFN,1,35,mamba_decoder,mamba,out_proj,,,matmul,"[[T, d_inner], [d_inner, d_model]]","[d_model, d_inner]",1,"[[T, d_model]]",[232],35,mamba_decoder,mamba,3,model.layers.35.mamba_decoder.mamba.out_proj,aten.mm.default,[model.layers.35.mamba_decoder.mamba.out_proj.weight],prefill,False
234,attn+FFN,1,35,mamba_decoder,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[12, 233]",35,mamba_decoder,,1,model.layers.35.mamba_decoder,aten.add.Tensor,[],prefill,False
235,norm,1,,model,final_layernorm,,,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[12],,other,,2,model.final_layernorm,pow+mean+add+rsqrt+mul+mul,[model.final_layernorm.weight],prefill,False
236,head,1,,lm_head,,,,,matmul,"[[T, d_model], [d_model, V]]","[V, d_model]",1,"[[T, V]]",[235],,other,,1,lm_head,aten.mm.default,[model.embed_tokens.weight],prefill,False
