op_id,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
2877,shared_transformer,self_attn,,,,view,"[[B, n_h, T, d_head]]",,,"[[n_h, T, d_head]]",[2876],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.view.default,[],prefill,True
2878,shared_transformer,self_attn,,,,expand,"[[B, n_kv, d_head, T]]",,,"[[B, n_kv, d_head, T]]",[2875],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.expand.default,[],prefill,True
2879,shared_transformer,self_attn,,,,view,"[[B, n_kv, d_head, T]]",,,"[[n_kv, d_head, T]]",[2878],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.view.default,[],prefill,True
2880,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, T, d_head], [n_kv, d_head, T]]",,,"[[n_h, T, T]]","[2877, 2879]",17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.bmm.default,[],prefill,False
2881,shared_transformer,self_attn,,,,_unsafe_view,"[[n_h, T, T]]",,,"[[B, n_h, T, T]]",[2880],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten._unsafe_view.default,[],prefill,True
2882,shared_transformer,self_attn,,,,elementwise_mul,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[2881],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.mul.Tensor,[],prefill,False
2883,shared_transformer,self_attn,,,,elementwise_add,"[[B, n_h, T, T], [B, 1, T, T]]",,,"[[B, n_h, T, T]]","[23, 2882]",17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.add.Tensor,[],prefill,False
2884,shared_transformer,self_attn,,,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[2883],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten._softmax.default,[],prefill,False
2885,shared_transformer,self_attn,,,,expand,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[2884],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.expand.default,[],prefill,True
2886,shared_transformer,self_attn,,,,view,"[[B, n_h, T, T]]",,,"[[n_h, T, T]]",[2885],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.view.default,[],prefill,True
2887,shared_transformer,self_attn,,,,expand,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[2874],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.expand.default,[],prefill,True
2888,shared_transformer,self_attn,,,,view,"[[B, n_kv, T, d_head]]",,,"[[n_kv, T, d_head]]",[2887],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.view.default,[],prefill,True
2889,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, T, T], [n_kv, T, d_head]]",,,"[[n_h, T, d_head]]","[2886, 2888]",17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.bmm.default,[],prefill,False
2890,shared_transformer,self_attn,,,,_unsafe_view,"[[n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[2889],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten._unsafe_view.default,[],prefill,True
2891,shared_transformer,self_attn,,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, T, n_h, d_head]]",[2890],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.transpose.int,[],prefill,True
2892,shared_transformer,self_attn,,,,clone,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[2891],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.clone.default,[],prefill,True
2893,shared_transformer,self_attn,,,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, d_attn]]",[2892],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.view.default,[],prefill,True
2894,shared_transformer,self_attn,o_proj,,,t,"[[d_model, d_attn]]","[d_model, d_attn]",0,"[[d_attn, d_model]]",[],17,shared_transformer,self_attn,3,model.layers.17.shared_transformer.self_attn.o_proj,aten.t.default,[model.layers.5.shared_transformer.self_attn.o_proj.weight],prefill,True
2895,shared_transformer,self_attn,o_proj,,,view,"[[B, T, d_attn]]",,,"[[T, d_attn]]",[2893],17,shared_transformer,self_attn,3,model.layers.17.shared_transformer.self_attn.o_proj,aten.view.default,[],prefill,True
2896,shared_transformer,self_attn,o_proj,,,matmul,"[[T, d_attn], [d_attn, d_model]]","[d_model, d_attn]",1,"[[T, d_model]]","[2894, 2895]",17,shared_transformer,self_attn,3,model.layers.17.shared_transformer.self_attn.o_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.o_proj.weight],prefill,False
2897,shared_transformer,self_attn,o_proj,,,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[2896],17,shared_transformer,self_attn,3,model.layers.17.shared_transformer.self_attn.o_proj,aten._unsafe_view.default,[],prefill,True
2898,shared_transformer,pre_ff_layernorm,,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[2897],17,shared_transformer,pre_ff_layernorm,2,model.layers.17.shared_transformer.pre_ff_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
2899,shared_transformer,pre_ff_layernorm,,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[2898],17,shared_transformer,pre_ff_layernorm,2,model.layers.17.shared_transformer.pre_ff_layernorm,aten.mean.dim,[],prefill,False
2900,shared_transformer,pre_ff_layernorm,,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[2899],17,shared_transformer,pre_ff_layernorm,2,model.layers.17.shared_transformer.pre_ff_layernorm,aten.add.Tensor,[],prefill,False
2901,shared_transformer,pre_ff_layernorm,,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[2900],17,shared_transformer,pre_ff_layernorm,2,model.layers.17.shared_transformer.pre_ff_layernorm,aten.rsqrt.default,[],prefill,False
2902,shared_transformer,pre_ff_layernorm,,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[2897, 2901]",17,shared_transformer,pre_ff_layernorm,2,model.layers.17.shared_transformer.pre_ff_layernorm,aten.mul.Tensor,[],prefill,False
2903,shared_transformer,pre_ff_layernorm,,,,elementwise_mul,"[[d_model], [B, T, d_model]]",,,"[[B, T, d_model]]",[2902],17,shared_transformer,pre_ff_layernorm,2,model.layers.17.shared_transformer.pre_ff_layernorm,aten.mul.Tensor,[model.layers.5.shared_transformer.pre_ff_layernorm.weight],prefill,False
2904,shared_transformer,feed_forward,gate_up_proj,,,t,"[[2*d_ff, d_model]]","[2*d_ff, d_model]",0,"[[d_model, 2*d_ff]]",[],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.gate_up_proj,aten.t.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj.weight],prefill,True
2905,shared_transformer,feed_forward,gate_up_proj,,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[2903],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.gate_up_proj,aten.view.default,[],prefill,True
2906,shared_transformer,feed_forward,gate_up_proj,,,matmul,"[[T, d_model], [d_model, 2*d_ff]]","[2*d_ff, d_model]",1,"[[T, 2*d_ff]]","[2904, 2905]",17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.gate_up_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj.weight],prefill,False
2907,shared_transformer,feed_forward,gate_up_proj,,,_unsafe_view,"[[T, 2*d_ff]]",,,"[[B, T, 2*d_ff]]",[2906],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.gate_up_proj,aten._unsafe_view.default,[],prefill,True
2908,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,0,t,"[[r_lora, d_model]]","[r_lora, d_model]",0,"[[d_model, r_lora]]",[],17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.0,aten.t.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.0.weight],prefill,True
2909,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,0,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[2903],17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.0,aten.view.default,[],prefill,True
2910,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,0,matmul,"[[T, d_model], [d_model, r_lora]]","[r_lora, d_model]",1,"[[T, r_lora]]","[2908, 2909]",17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.0,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.0.weight],prefill,False
2911,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,0,_unsafe_view,"[[T, r_lora]]",,,"[[B, T, r_lora]]",[2910],17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.0,aten._unsafe_view.default,[],prefill,True
2912,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,1,t,"[[2*d_ff, r_lora]]","[2*d_ff, r_lora]",0,"[[r_lora, 2*d_ff]]",[],17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1,aten.t.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1.weight],prefill,True
2913,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,1,view,"[[B, T, r_lora]]",,,"[[T, r_lora]]",[2911],17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1,aten.view.default,[],prefill,True
2914,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,1,matmul,"[[T, r_lora], [r_lora, 2*d_ff]]","[2*d_ff, r_lora]",1,"[[T, 2*d_ff]]","[2912, 2913]",17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1.weight],prefill,False
2915,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,1,_unsafe_view,"[[T, 2*d_ff]]",,,"[[B, T, 2*d_ff]]",[2914],17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1,aten._unsafe_view.default,[],prefill,True
2916,shared_transformer,feed_forward,,,,elementwise_add,"[[B, T, 2*d_ff], [B, T, 2*d_ff]]",,,"[[B, T, 2*d_ff]]","[2907, 2915]",17,shared_transformer,feed_forward,2,model.layers.17.shared_transformer.feed_forward,aten.add.Tensor,[],prefill,False
2917,shared_transformer,feed_forward,,,,split,"[[B, T, 2*d_ff]]",,,"[[B, T, d_ff], [B, T, d_ff]]",[2916],17,shared_transformer,feed_forward,2,model.layers.17.shared_transformer.feed_forward,aten.split.Tensor,[],prefill,True
2918,shared_transformer,feed_forward,act_fn,,,gelu,"[[B, T, d_ff]]",,,"[[B, T, d_ff]]",[2917],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.act_fn,aten.gelu.default,[],prefill,False
2919,shared_transformer,feed_forward,,,,elementwise_mul,"[[B, T, d_ff], [B, T, d_ff]]",,,"[[B, T, d_ff]]","[2917, 2918]",17,shared_transformer,feed_forward,2,model.layers.17.shared_transformer.feed_forward,aten.mul.Tensor,[],prefill,False
2920,shared_transformer,feed_forward,down_proj,,,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.down_proj,aten.t.default,[model.layers.5.shared_transformer.feed_forward.down_proj.weight],prefill,True
2921,shared_transformer,feed_forward,down_proj,,,view,"[[B, T, d_ff]]",,,"[[T, d_ff]]",[2919],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.down_proj,aten.view.default,[],prefill,True
2922,shared_transformer,feed_forward,down_proj,,,matmul,"[[T, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[T, d_model]]","[2920, 2921]",17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.down_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.down_proj.weight],prefill,False
2923,shared_transformer,feed_forward,down_proj,,,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[2922],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.down_proj,aten._unsafe_view.default,[],prefill,True
2924,linear,,,,,t,"[[d_model, d_model]]","[d_model, d_model]",0,"[[d_model, d_model]]",[],17,linear,,1,model.layers.17.linear,aten.t.default,[model.layers.17.linear.weight],prefill,True
2925,linear,,,,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[2923],17,linear,,1,model.layers.17.linear,aten.view.default,[],prefill,True
2926,linear,,,,,matmul,"[[T, d_model], [d_model, d_model]]","[d_model, d_model]",1,"[[T, d_model]]","[2924, 2925]",17,linear,,1,model.layers.17.linear,aten.mm.default,[model.layers.17.linear.weight],prefill,False
2927,linear,,,,,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[2926],17,linear,,1,model.layers.17.linear,aten._unsafe_view.default,[],prefill,True
2928,mamba_decoder,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[2804, 2927]",17,mamba_decoder,,1,model.layers.17.mamba_decoder,aten.add.Tensor,[],prefill,False
2929,mamba_decoder,input_layernorm,,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[2928],17,mamba_decoder,input_layernorm,2,model.layers.17.mamba_decoder.input_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
2930,mamba_decoder,input_layernorm,,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[2929],17,mamba_decoder,input_layernorm,2,model.layers.17.mamba_decoder.input_layernorm,aten.mean.dim,[],prefill,False
2931,mamba_decoder,input_layernorm,,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[2930],17,mamba_decoder,input_layernorm,2,model.layers.17.mamba_decoder.input_layernorm,aten.add.Tensor,[],prefill,False
2932,mamba_decoder,input_layernorm,,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[2931],17,mamba_decoder,input_layernorm,2,model.layers.17.mamba_decoder.input_layernorm,aten.rsqrt.default,[],prefill,False
2933,mamba_decoder,input_layernorm,,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[2928, 2932]",17,mamba_decoder,input_layernorm,2,model.layers.17.mamba_decoder.input_layernorm,aten.mul.Tensor,[],prefill,False
2934,mamba_decoder,input_layernorm,,,,elementwise_mul,"[[d_model], [B, T, d_model]]",,,"[[B, T, d_model]]",[2933],17,mamba_decoder,input_layernorm,2,model.layers.17.mamba_decoder.input_layernorm,aten.mul.Tensor,[model.layers.17.mamba_decoder.input_layernorm.weight],prefill,False
2935,mamba_decoder,mamba,in_proj,,,t,"[[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",0,"[[d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.in_proj,aten.t.default,[model.layers.17.mamba_decoder.mamba.in_proj.weight],prefill,True
2936,mamba_decoder,mamba,in_proj,,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[2934],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.in_proj,aten.view.default,[],prefill,True
2937,mamba_decoder,mamba,in_proj,,,matmul,"[[T, d_model], [d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",1,"[[T, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2935, 2936]",17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.in_proj,aten.mm.default,[model.layers.17.mamba_decoder.mamba.in_proj.weight],prefill,False
2938,mamba_decoder,mamba,in_proj,,,_unsafe_view,"[[T, 2*d_inner+2*n_g*d_state+n_h_ssm]]",,,"[[B, T, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[2937],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.in_proj,aten._unsafe_view.default,[],prefill,True
2939,mamba_decoder,mamba,,,,split_with_sizes,"[[B, T, 2*d_inner+2*n_g*d_state+n_h_ssm]]",,,"[[B, T, 0], [B, T, 0], [B, T, d_inner], [B, T, d_inner+2*n_g*d_state], [B, T, n_h_ssm]]",[2938],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.split_with_sizes.default,[],prefill,True
2940,mamba_decoder,mamba,,,,transpose,"[[B, T, d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state, T]]",[2939],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.transpose.int,[],prefill,True
2941,mamba_decoder,mamba,,,,constant_pad_nd,"[[B, d_inner+2*n_g*d_state, T]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[2940],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.constant_pad_nd.default,[],prefill,True
2942,mamba_decoder,mamba,,,,zeros,[],,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.zeros.default,[],prefill,True
2943,mamba_decoder,mamba,,,,slice,"[[B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[2941],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.slice.Tensor,[],prefill,True
2944,mamba_decoder,mamba,,,,copy_,"[[B, d_inner+2*n_g*d_state, d_conv], [B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]","[2942, 2943]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.copy_.default,[],prefill,True
2945,mamba_decoder,mamba,,,,slice,"[[B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[2941],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.slice.Tensor,[],prefill,True
2946,mamba_decoder,mamba,conv1d,,,conv1d,"[[B, d_inner+2*n_g*d_state, T], [d_inner+2*n_g*d_state, 1, d_conv], [d_inner+2*n_g*d_state]]","[d_inner+2*n_g*d_state, 1, d_conv]",1,"[[B, d_inner+2*n_g*d_state, T+d_conv-1]]",[2940],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.conv1d,aten.convolution.default,"[model.layers.17.mamba_decoder.mamba.conv1d.bias, model.layers.17.mamba_decoder.mamba.conv1d.weight]",prefill,False
2947,mamba_decoder,mamba,,,,slice,"[[B, d_inner+2*n_g*d_state, T+d_conv-1]]",,,"[[B, d_inner+2*n_g*d_state, T]]",[2946],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.slice.Tensor,[],prefill,True
2948,mamba_decoder,mamba,,,,transpose,"[[B, d_inner+2*n_g*d_state, T]]",,,"[[B, T, d_inner+2*n_g*d_state]]",[2947],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.transpose.int,[],prefill,True
2949,mamba_decoder,mamba,act,,,silu,"[[B, T, d_inner+2*n_g*d_state]]",,,"[[B, T, d_inner+2*n_g*d_state]]",[2948],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.act,aten.silu.default,[],prefill,False
2950,mamba_decoder,mamba,,,,split_with_sizes,"[[B, T, d_inner+2*n_g*d_state]]",,,"[[B, T, d_inner], [B, T, d_state], [B, T, d_state]]",[2949],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.split_with_sizes.default,[],prefill,True
2951,mamba_decoder,mamba,,,,exp,[[n_h_ssm]],,,[[n_h_ssm]],[],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.exp.default,[model.layers.17.mamba_decoder.mamba.A_log],prefill,False
2952,mamba_decoder,mamba,,,,neg,[[n_h_ssm]],,,[[n_h_ssm]],[2951],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.neg.default,[],prefill,False
2953,mamba_decoder,mamba,,,,elementwise_add,"[[B, T, n_h_ssm], [d_head_ssm]]",,,"[[B, T, n_h_ssm]]",[2939],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.add.Tensor,[model.layers.17.mamba_decoder.mamba.dt_bias],prefill,False
2954,mamba_decoder,mamba,,,,softplus,"[[B, T, n_h_ssm]]",,,"[[B, T, n_h_ssm]]",[2953],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.softplus.default,[],prefill,True
2955,mamba_decoder,mamba,,,,clamp,"[[B, T, n_h_ssm]]",,,"[[B, T, n_h_ssm]]",[2954],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.clamp.default,[],prefill,True
2956,mamba_decoder,mamba,,,,view,"[[B, T, d_inner]]",,,"[[B, T, n_h_ssm, d_head_ssm]]",[2950],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],prefill,True
2957,mamba_decoder,mamba,,,,view,"[[B, T, d_state]]",,,"[[B, T, 1, d_state]]",[2950],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],prefill,True
2958,mamba_decoder,mamba,,,,view,"[[B, T, d_state]]",,,"[[B, T, 1, d_state]]",[2950],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],prefill,True
2959,mamba_decoder,mamba,,,,unsqueeze,"[[B, T, 1, d_state]]",,,"[[B, T, 1, 1, d_state]]",[2957],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],prefill,True
2960,mamba_decoder,mamba,,,,expand,"[[B, T, 1, 1, d_state]]",,,"[[B, T, 1, n_h_ssm, d_state]]",[2959],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.expand.default,[],prefill,True
2961,mamba_decoder,mamba,,,,clone,"[[B, T, 1, n_h_ssm, d_state]]",,,"[[B, T, 1, n_h_ssm, d_state]]",[2960],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.clone.default,[],prefill,True
2962,mamba_decoder,mamba,,,,view,"[[B, T, 1, n_h_ssm, d_state]]",,,"[[B, T, n_h_ssm, d_state]]",[2961],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],prefill,True
2963,mamba_decoder,mamba,,,,unsqueeze,"[[B, T, 1, d_state]]",,,"[[B, T, 1, 1, d_state]]",[2958],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],prefill,True
2964,mamba_decoder,mamba,,,,expand,"[[B, T, 1, 1, d_state]]",,,"[[B, T, 1, n_h_ssm, d_state]]",[2963],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.expand.default,[],prefill,True
2965,mamba_decoder,mamba,,,,clone,"[[B, T, 1, n_h_ssm, d_state]]",,,"[[B, T, 1, n_h_ssm, d_state]]",[2964],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.clone.default,[],prefill,True
2966,mamba_decoder,mamba,,,,view,"[[B, T, 1, n_h_ssm, d_state]]",,,"[[B, T, n_h_ssm, d_state]]",[2965],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],prefill,True
2967,mamba_decoder,mamba,,,,unsqueeze,[[n_h_ssm]],,,"[[n_h_ssm, 1]]",[],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[model.layers.17.mamba_decoder.mamba.D],prefill,True
2968,mamba_decoder,mamba,,,,constant_pad_nd,"[[B, T, n_h_ssm, d_head_ssm]]",,,"[[B, d_chunk, n_h_ssm, d_head_ssm]]",[2956],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.constant_pad_nd.default,[],prefill,True
2969,mamba_decoder,mamba,,,,elementwise_mul,"[[n_h_ssm, 1], [B, d_chunk, n_h_ssm, d_head_ssm]]",,,"[[B, d_chunk, n_h_ssm, d_head_ssm]]","[2967, 2968]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.mul.Tensor,[],prefill,False
2970,mamba_decoder,mamba,,,,unsqueeze,"[[B, T, n_h_ssm]]",,,"[[B, T, n_h_ssm, 1]]",[2955],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],prefill,True
2971,mamba_decoder,mamba,,,,elementwise_mul,"[[B, T, n_h_ssm, d_head_ssm], [B, T, n_h_ssm, 1]]",,,"[[B, T, n_h_ssm, d_head_ssm]]","[2956, 2970]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.mul.Tensor,[],prefill,False
2972,mamba_decoder,mamba,,,,elementwise_mul,"[[n_h_ssm], [B, T, n_h_ssm]]",,,"[[B, T, n_h_ssm]]","[2952, 2955]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.mul.Tensor,[],prefill,False
2973,mamba_decoder,mamba,,,,constant_pad_nd,"[[B, T, n_h_ssm, d_head_ssm]]",,,"[[B, d_chunk, n_h_ssm, d_head_ssm]]",[2971],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.constant_pad_nd.default,[],prefill,True
2974,mamba_decoder,mamba,,,,view,"[[B, d_chunk, n_h_ssm, d_head_ssm]]",,,"[[B, 1, d_chunk, n_h_ssm, d_head_ssm]]",[2973],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],prefill,True
2975,mamba_decoder,mamba,,,,constant_pad_nd,"[[B, T, n_h_ssm]]",,,"[[B, d_chunk, n_h_ssm]]",[2972],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.constant_pad_nd.default,[],prefill,True
2976,mamba_decoder,mamba,,,,view,"[[B, d_chunk, n_h_ssm]]",,,"[[B, 1, d_chunk, n_h_ssm]]",[2975],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],prefill,True
2977,mamba_decoder,mamba,,,,constant_pad_nd,"[[B, T, n_h_ssm, d_state]]",,,"[[B, d_chunk, n_h_ssm, d_state]]",[2962],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.constant_pad_nd.default,[],prefill,True
2978,mamba_decoder,mamba,,,,view,"[[B, d_chunk, n_h_ssm, d_state]]",,,"[[B, 1, d_chunk, n_h_ssm, d_state]]",[2977],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],prefill,True
2979,mamba_decoder,mamba,,,,constant_pad_nd,"[[B, T, n_h_ssm, d_state]]",,,"[[B, d_chunk, n_h_ssm, d_state]]",[2966],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.constant_pad_nd.default,[],prefill,True
2980,mamba_decoder,mamba,,,,view,"[[B, d_chunk, n_h_ssm, d_state]]",,,"[[B, 1, d_chunk, n_h_ssm, d_state]]",[2979],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],prefill,True
