op_id,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
1813,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,0,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[1807],17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.0,aten.view.default,[],decode,True
1814,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,0,matmul,"[[B, d_model], [d_model, r_lora]]","[r_lora, d_model]",1,"[[B, r_lora]]","[1812, 1813]",17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.0,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.0.weight],decode,False
1815,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,0,_unsafe_view,"[[B, r_lora]]",,,"[[B, 1, r_lora]]",[1814],17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.0,aten._unsafe_view.default,[],decode,True
1816,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,1,t,"[[2*d_ff, r_lora]]","[2*d_ff, r_lora]",0,"[[r_lora, 2*d_ff]]",[],17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1,aten.t.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1.weight],decode,True
1817,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,1,view,"[[B, 1, r_lora]]",,,"[[B, r_lora]]",[1815],17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1,aten.view.default,[],decode,True
1818,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,1,matmul,"[[B, r_lora], [r_lora, 2*d_ff]]","[2*d_ff, r_lora]",1,"[[B, 2*d_ff]]","[1816, 1817]",17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1.weight],decode,False
1819,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,1,_unsafe_view,"[[B, 2*d_ff]]",,,"[[B, 1, 2*d_ff]]",[1818],17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1,aten._unsafe_view.default,[],decode,True
1820,shared_transformer,feed_forward,,,,elementwise_add,"[[B, 1, 2*d_ff], [B, 1, 2*d_ff]]",,,"[[B, 1, 2*d_ff]]","[1811, 1819]",17,shared_transformer,feed_forward,2,model.layers.17.shared_transformer.feed_forward,aten.add.Tensor,[],decode,False
1821,shared_transformer,feed_forward,,,,split,"[[B, 1, 2*d_ff]]",,,"[[B, 1, d_ff], [B, 1, d_ff]]",[1820],17,shared_transformer,feed_forward,2,model.layers.17.shared_transformer.feed_forward,aten.split.Tensor,[],decode,True
1822,shared_transformer,feed_forward,act_fn,,,gelu,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[1821],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.act_fn,aten.gelu.default,[],decode,False
1823,shared_transformer,feed_forward,,,,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[1821, 1822]",17,shared_transformer,feed_forward,2,model.layers.17.shared_transformer.feed_forward,aten.mul.Tensor,[],decode,False
1824,shared_transformer,feed_forward,down_proj,,,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.down_proj,aten.t.default,[model.layers.5.shared_transformer.feed_forward.down_proj.weight],decode,True
1825,shared_transformer,feed_forward,down_proj,,,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[1823],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.down_proj,aten.view.default,[],decode,True
1826,shared_transformer,feed_forward,down_proj,,,matmul,"[[B, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[B, d_model]]","[1824, 1825]",17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.down_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.down_proj.weight],decode,False
1827,shared_transformer,feed_forward,down_proj,,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[1826],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.down_proj,aten._unsafe_view.default,[],decode,True
1828,linear,,,,,t,"[[d_model, d_model]]","[d_model, d_model]",0,"[[d_model, d_model]]",[],17,linear,,1,model.layers.17.linear,aten.t.default,[model.layers.17.linear.weight],decode,True
1829,linear,,,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[1827],17,linear,,1,model.layers.17.linear,aten.view.default,[],decode,True
1830,linear,,,,,matmul,"[[B, d_model], [d_model, d_model]]","[d_model, d_model]",1,"[[B, d_model]]","[1828, 1829]",17,linear,,1,model.layers.17.linear,aten.mm.default,[model.layers.17.linear.weight],decode,False
1831,linear,,,,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[1830],17,linear,,1,model.layers.17.linear,aten._unsafe_view.default,[],decode,True
1832,mamba_decoder,,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[1709, 1831]",17,mamba_decoder,,1,model.layers.17.mamba_decoder,aten.add.Tensor,[],decode,False
1833,mamba_decoder,input_layernorm,,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[1832],17,mamba_decoder,input_layernorm,2,model.layers.17.mamba_decoder.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
1834,mamba_decoder,input_layernorm,,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[1833],17,mamba_decoder,input_layernorm,2,model.layers.17.mamba_decoder.input_layernorm,aten.mean.dim,[],decode,False
1835,mamba_decoder,input_layernorm,,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[1834],17,mamba_decoder,input_layernorm,2,model.layers.17.mamba_decoder.input_layernorm,aten.add.Tensor,[],decode,False
1836,mamba_decoder,input_layernorm,,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[1835],17,mamba_decoder,input_layernorm,2,model.layers.17.mamba_decoder.input_layernorm,aten.rsqrt.default,[],decode,False
1837,mamba_decoder,input_layernorm,,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[1832, 1836]",17,mamba_decoder,input_layernorm,2,model.layers.17.mamba_decoder.input_layernorm,aten.mul.Tensor,[],decode,False
1838,mamba_decoder,input_layernorm,,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[1837],17,mamba_decoder,input_layernorm,2,model.layers.17.mamba_decoder.input_layernorm,aten.mul.Tensor,[model.layers.17.mamba_decoder.input_layernorm.weight],decode,False
1839,mamba_decoder,mamba,in_proj,,,t,"[[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",0,"[[d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.in_proj,aten.t.default,[model.layers.17.mamba_decoder.mamba.in_proj.weight],decode,True
1840,mamba_decoder,mamba,in_proj,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[1838],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.in_proj,aten.view.default,[],decode,True
1841,mamba_decoder,mamba,in_proj,,,matmul,"[[B, d_model], [d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",1,"[[B, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[1839, 1840]",17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.in_proj,aten.mm.default,[model.layers.17.mamba_decoder.mamba.in_proj.weight],decode,False
1842,mamba_decoder,mamba,in_proj,,,_unsafe_view,"[[B, 2*d_inner+2*n_g*d_state+n_h_ssm]]",,,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[1841],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.in_proj,aten._unsafe_view.default,[],decode,True
1843,mamba_decoder,mamba,,,,split_with_sizes,"[[B, 1, 2*d_inner+2*n_g*d_state+n_h_ssm]]",,,"[[B, 1, 0], [B, 1, 0], [B, 1, d_inner], [B, 1, d_inner+2*n_g*d_state], [B, 1, d_head_ssm]]",[1842],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.split_with_sizes.default,[],decode,True
1844,mamba_decoder,mamba,,,,transpose,"[[B, 1, d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state, 1]]",[1843],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.transpose.int,[],decode,True
1845,mamba_decoder,mamba,,,,concat,"[[B, d_inner+2*n_g*d_state, d_conv], [B, d_inner+2*n_g*d_state, 1]]",,,"[[B, d_inner+2*n_g*d_state, 5]]",[1844],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.cat.default,[],decode,False
1846,mamba_decoder,mamba,,,,slice,"[[B, d_inner+2*n_g*d_state, 5]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[1845],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.slice.Tensor,[],decode,True
1847,mamba_decoder,mamba,,,,copy_,"[[B, d_inner+2*n_g*d_state, d_conv], [B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[1846],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.copy_.default,[],decode,True
1848,mamba_decoder,mamba,,,,slice,"[[B, d_inner+2*n_g*d_state, 5]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[1845],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.slice.Tensor,[],decode,True
1849,mamba_decoder,mamba,,,,select,"[[d_inner+2*n_g*d_state, B, d_conv]]","[d_inner+2*n_g*d_state, 1, d_conv]",0,"[[d_inner+2*n_g*d_state, d_conv]]",[],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.select.int,[model.layers.17.mamba_decoder.mamba.conv1d.weight],decode,True
1850,mamba_decoder,mamba,,,,elementwise_mul,"[[B, d_inner+2*n_g*d_state, d_conv], [d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]","[1848, 1849]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.mul.Tensor,[],decode,False
1851,mamba_decoder,mamba,,,,sum,"[[B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state]]",[1850],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.sum.dim_IntList,[],decode,True
1852,mamba_decoder,mamba,,,,add_,"[[B, d_inner+2*n_g*d_state], [d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state]]",[1851],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.add_.Tensor,[model.layers.17.mamba_decoder.mamba.conv1d.bias],decode,True
1853,mamba_decoder,mamba,act,,,silu,"[[B, d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state]]",[1852],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.act,aten.silu.default,[],decode,False
1854,mamba_decoder,mamba,,,,unsqueeze,"[[B, d_inner+2*n_g*d_state]]",,,"[[B, 1, d_inner+2*n_g*d_state]]",[1853],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],decode,True
1855,mamba_decoder,mamba,,,,split_with_sizes,"[[B, 1, d_inner+2*n_g*d_state]]",,,"[[B, 1, d_inner], [B, 1, d_state], [B, 1, d_state]]",[1854],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.split_with_sizes.default,[],decode,True
1856,mamba_decoder,mamba,,,,exp,[[d_head_ssm]],,,[[d_head_ssm]],[],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.exp.default,[model.layers.17.mamba_decoder.mamba.A_log],decode,False
1857,mamba_decoder,mamba,,,,neg,[[d_head_ssm]],,,[[d_head_ssm]],[1856],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.neg.default,[],decode,False
1858,mamba_decoder,mamba,,,,select,"[[B, 1, d_head_ssm]]",,,"[[B, d_head_ssm]]",[1843],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.select.int,[],decode,True
1859,mamba_decoder,mamba,,,,unsqueeze,"[[B, d_head_ssm]]",,,"[[B, 1, d_head_ssm]]",[1858],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],decode,True
1860,mamba_decoder,mamba,,,,transpose,"[[B, 1, d_head_ssm]]",,,"[[B, d_head_ssm, 1]]",[1859],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.transpose.int,[],decode,True
1861,mamba_decoder,mamba,,,,expand,"[[B, d_head_ssm, 1]]",,,"[[B, d_head_ssm, n_h_ssm]]",[1860],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.expand.default,[],decode,True
1862,mamba_decoder,mamba,,,,unsqueeze,[[d_head_ssm]],,,"[[d_head_ssm, B]]",[],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[model.layers.17.mamba_decoder.mamba.dt_bias],decode,True
1863,mamba_decoder,mamba,,,,expand,"[[d_head_ssm, B]]",,,"[[d_head_ssm, n_h_ssm]]",[1862],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.expand.default,[],decode,True
1864,mamba_decoder,mamba,,,,elementwise_add,"[[B, d_head_ssm, n_h_ssm], [d_head_ssm, n_h_ssm]]",,,"[[B, d_head_ssm, n_h_ssm]]","[1861, 1863]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.add.Tensor,[],decode,False
1865,mamba_decoder,mamba,,,,softplus,"[[B, d_head_ssm, n_h_ssm]]",,,"[[B, d_head_ssm, n_h_ssm]]",[1864],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.softplus.default,[],decode,True
1866,mamba_decoder,mamba,,,,clamp,"[[B, d_head_ssm, n_h_ssm]]",,,"[[B, d_head_ssm, n_h_ssm]]",[1865],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.clamp.default,[],decode,True
1867,mamba_decoder,mamba,,,,unsqueeze,[[d_head_ssm]],,,"[[d_head_ssm, B]]",[1857],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],decode,True
1868,mamba_decoder,mamba,,,,unsqueeze,"[[d_head_ssm, B]]",,,"[[d_head_ssm, B, 1]]",[1867],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],decode,True
1869,mamba_decoder,mamba,,,,expand,"[[d_head_ssm, B, 1]]",,,"[[d_head_ssm, n_h_ssm, d_state]]",[1868],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.expand.default,[],decode,True
1870,mamba_decoder,mamba,,,,unsqueeze,"[[B, d_head_ssm, n_h_ssm]]",,,"[[B, d_head_ssm, n_h_ssm, 1]]",[1866],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],decode,True
1871,mamba_decoder,mamba,,,,elementwise_mul,"[[B, d_head_ssm, n_h_ssm, 1], [d_head_ssm, n_h_ssm, d_state]]",,,"[[B, d_head_ssm, n_h_ssm, d_state]]","[1869, 1870]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.mul.Tensor,[],decode,False
1872,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, n_h_ssm, d_state]]",,,"[[B, d_head_ssm, n_h_ssm, d_state]]",[1871],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.exp.default,[],decode,False
1873,mamba_decoder,mamba,,,,view,"[[B, 1, d_state]]",,,"[[B, 1, d_state]]",[1855],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],decode,True
1874,mamba_decoder,mamba,,,,unsqueeze,"[[B, 1, d_state]]",,,"[[B, 1, 1, d_state]]",[1873],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],decode,True
1875,mamba_decoder,mamba,,,,expand,"[[B, 1, 1, d_state]]",,,"[[B, 1, d_head_ssm, d_state]]",[1874],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.expand.default,[],decode,True
1876,mamba_decoder,mamba,,,,clone,"[[B, 1, d_head_ssm, d_state]]",,,"[[B, 1, d_head_ssm, d_state]]",[1875],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.clone.default,[],decode,True
1877,mamba_decoder,mamba,,,,view,"[[B, 1, d_head_ssm, d_state]]",,,"[[B, d_head_ssm, d_state]]",[1876],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],decode,True
1878,mamba_decoder,mamba,,,,unsqueeze,"[[B, d_head_ssm, n_h_ssm]]",,,"[[B, d_head_ssm, n_h_ssm, 1]]",[1866],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],decode,True
1879,mamba_decoder,mamba,,,,unsqueeze,"[[B, d_head_ssm, d_state]]",,,"[[B, d_head_ssm, 1, d_state]]",[1877],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],decode,True
1880,mamba_decoder,mamba,,,,elementwise_mul,"[[B, d_head_ssm, n_h_ssm, 1], [B, d_head_ssm, 1, d_state]]",,,"[[B, d_head_ssm, n_h_ssm, d_state]]","[1878, 1879]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.mul.Tensor,[],decode,False
1881,mamba_decoder,mamba,,,,view,"[[B, 1, d_inner]]",,,"[[B, d_head_ssm, n_h_ssm]]",[1855],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],decode,True
1882,mamba_decoder,mamba,,,,unsqueeze,"[[B, d_head_ssm, n_h_ssm]]",,,"[[B, d_head_ssm, n_h_ssm, 1]]",[1881],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],decode,True
1883,mamba_decoder,mamba,,,,elementwise_mul,"[[B, d_head_ssm, n_h_ssm, d_state], [B, d_head_ssm, n_h_ssm, 1]]",,,"[[B, d_head_ssm, n_h_ssm, d_state]]","[1880, 1882]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.mul.Tensor,[],decode,False
1884,mamba_decoder,mamba,,,,clone,"[[B, d_head_ssm, n_h_ssm, d_state]]",,,"[[B, d_head_ssm, n_h_ssm, d_state]]",[],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.clone.default,[],decode,True
1885,mamba_decoder,mamba,,,,elementwise_mul,"[[B, d_head_ssm, n_h_ssm, d_state], [B, d_head_ssm, n_h_ssm, d_state]]",,,"[[B, d_head_ssm, n_h_ssm, d_state]]","[1872, 1884]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.mul.Tensor,[],decode,False
1886,mamba_decoder,mamba,,,,elementwise_add,"[[B, d_head_ssm, n_h_ssm, d_state], [B, d_head_ssm, n_h_ssm, d_state]]",,,"[[B, d_head_ssm, n_h_ssm, d_state]]","[1883, 1885]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.add.Tensor,[],decode,False
1887,mamba_decoder,mamba,,,,copy_,"[[B, d_head_ssm, n_h_ssm, d_state], [B, d_head_ssm, n_h_ssm, d_state]]",,,"[[B, d_head_ssm, n_h_ssm, d_state]]",[1886],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.copy_.default,[],decode,True
1888,mamba_decoder,mamba,,,,view,"[[B, 1, d_state]]",,,"[[B, 1, d_state]]",[1855],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],decode,True
1889,mamba_decoder,mamba,,,,unsqueeze,"[[B, 1, d_state]]",,,"[[B, 1, 1, d_state]]",[1888],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],decode,True
1890,mamba_decoder,mamba,,,,expand,"[[B, 1, 1, d_state]]",,,"[[B, 1, d_head_ssm, d_state]]",[1889],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.expand.default,[],decode,True
1891,mamba_decoder,mamba,,,,clone,"[[B, 1, d_head_ssm, d_state]]",,,"[[B, 1, d_head_ssm, d_state]]",[1890],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.clone.default,[],decode,True
1892,mamba_decoder,mamba,,,,view,"[[B, 1, d_head_ssm, d_state]]",,,"[[B, d_head_ssm, d_state]]",[1891],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],decode,True
1893,mamba_decoder,mamba,,,,view,"[[B, d_head_ssm, n_h_ssm, d_state]]",,,"[[d_head_ssm, n_h_ssm, d_state]]",[1887],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],decode,True
1894,mamba_decoder,mamba,,,,view,"[[B, d_head_ssm, d_state]]",,,"[[d_head_ssm, d_state, B]]",[1892],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],decode,True
1895,mamba_decoder,mamba,,,,batched_matmul,"[[d_head_ssm, n_h_ssm, d_state], [d_head_ssm, d_state, B]]",,,"[[d_head_ssm, n_h_ssm, B]]","[1893, 1894]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.bmm.default,[],decode,False
1896,mamba_decoder,mamba,,,,view,"[[d_head_ssm, n_h_ssm, B]]",,,"[[B, d_head_ssm, n_h_ssm]]",[1895],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],decode,True
1897,mamba_decoder,mamba,,,,unsqueeze,[[d_head_ssm]],,,"[[d_head_ssm, B]]",[],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[model.layers.17.mamba_decoder.mamba.D],decode,True
1898,mamba_decoder,mamba,,,,expand,"[[d_head_ssm, B]]",,,"[[d_head_ssm, n_h_ssm]]",[1897],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.expand.default,[],decode,True
1899,mamba_decoder,mamba,,,,elementwise_mul,"[[B, d_head_ssm, n_h_ssm], [d_head_ssm, n_h_ssm]]",,,"[[B, d_head_ssm, n_h_ssm]]","[1881, 1898]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.mul.Tensor,[],decode,False
1900,mamba_decoder,mamba,,,,elementwise_add,"[[B, d_head_ssm, n_h_ssm], [B, d_head_ssm, n_h_ssm]]",,,"[[B, d_head_ssm, n_h_ssm]]","[1896, 1899]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.add.Tensor,[],decode,False
1901,mamba_decoder,mamba,,,,view,"[[B, d_head_ssm, n_h_ssm]]",,,"[[B, d_inner]]",[1900],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.view.default,[],decode,True
1902,mamba_decoder,mamba,,,,unsqueeze,"[[B, d_inner]]",,,"[[B, 1, d_inner]]",[1901],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.unsqueeze.default,[],decode,True
1903,mamba_decoder,mamba,norm,,,silu,"[[B, 1, d_inner]]",,,"[[B, 1, d_inner]]",[1843],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.norm,aten.silu.default,[],decode,False
1904,mamba_decoder,mamba,norm,,,elementwise_mul,"[[B, 1, d_inner], [B, 1, d_inner]]",,,"[[B, 1, d_inner]]","[1902, 1903]",17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.norm,aten.mul.Tensor,[],decode,False
1905,mamba_decoder,mamba,norm,,,view,"[[B, 1, d_inner]]",,,"[[B, 1, 1, d_inner]]",[1904],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.norm,aten.view.default,[],decode,True
1906,mamba_decoder,mamba,norm,,,pow,"[[B, 1, 1, d_inner]]",,,"[[B, 1, 1, d_inner]]",[1905],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.norm,aten.pow.Tensor_Scalar,[],decode,False
1907,mamba_decoder,mamba,norm,,,mean,"[[B, 1, 1, d_inner]]",,,"[[B, 1, 1, 1]]",[1906],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.norm,aten.mean.dim,[],decode,False
1908,mamba_decoder,mamba,norm,,,elementwise_add,"[[B, 1, 1, 1]]",,,"[[B, 1, 1, 1]]",[1907],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.norm,aten.add.Tensor,[],decode,False
1909,mamba_decoder,mamba,norm,,,rsqrt,"[[B, 1, 1, 1]]",,,"[[B, 1, 1, 1]]",[1908],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.norm,aten.rsqrt.default,[],decode,False
1910,mamba_decoder,mamba,norm,,,elementwise_mul,"[[B, 1, 1, d_inner], [B, 1, 1, 1]]",,,"[[B, 1, 1, d_inner]]","[1905, 1909]",17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.norm,aten.mul.Tensor,[],decode,False
1911,mamba_decoder,mamba,norm,,,view,"[[B, 1, 1, d_inner]]",,,"[[B, 1, d_inner]]",[1910],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.norm,aten.view.default,[],decode,True
1912,mamba_decoder,mamba,norm,,,elementwise_mul,"[[d_inner], [B, 1, d_inner]]",,,"[[B, 1, d_inner]]",[1911],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.norm,aten.mul.Tensor,[model.layers.17.mamba_decoder.mamba.norm.weight],decode,False
1913,mamba_decoder,mamba,out_proj,,,t,"[[d_model, d_inner]]","[d_model, d_inner]",0,"[[d_inner, d_model]]",[],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.out_proj,aten.t.default,[model.layers.17.mamba_decoder.mamba.out_proj.weight],decode,True
1914,mamba_decoder,mamba,out_proj,,,view,"[[B, 1, d_inner]]",,,"[[B, d_inner]]",[1912],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.out_proj,aten.view.default,[],decode,True
1915,mamba_decoder,mamba,out_proj,,,matmul,"[[B, d_inner], [d_inner, d_model]]","[d_model, d_inner]",1,"[[B, d_model]]","[1913, 1914]",17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.out_proj,aten.mm.default,[model.layers.17.mamba_decoder.mamba.out_proj.weight],decode,False
1916,mamba_decoder,mamba,out_proj,,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[1915],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.out_proj,aten._unsafe_view.default,[],decode,True
